,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
384,6J5sxraPPZ4b0CVOGAgpXj,10,1,0.704,0.936,0.0473,0.702,0.0,0.0838,-5.305,0.0615,97.524,4,207040
385,1yjY7rpaAQvKwpdUliHx0d,5,1,0.765,0.602,0.0098,0.923,0.0,0.0561,-3.763,0.044,136.01,4,216013
386,4YMqbFcDIFiCBd02PzUBcM,6,0,0.662,0.781,0.0619,0.526,0.0,0.0457,-6.985,0.293,94.992,4,235613
387,0n4bITAu0Y0nigrz3MFJMb,7,1,0.843,0.853,0.00334,0.599,7.93e-06,0.0759,-4.756,0.0411,119.993,4,263827
388,4G8gkOterJn0Ywt6uhqbhp,9,1,0.236,0.448,0.106,0.784,0.000108,0.668,-3.686,0.0627,136.245,4,186813
389,01XFgRZfZI7oBagNf1Loml,0,1,0.282,0.452,0.0111,0.794,0.00182,0.416,-5.151,0.0483,137.825,4,196664
390,3bidbhpOYeV4knp8AIu8Xn,2,1,0.847,0.641,0.0291,0.922,0.0,0.0862,-4.457,0.0786,146.078,4,258343
391,4rHZZAmHpZrA3iH5zx8frV,5,0,0.512,0.574,0.234,0.512,0.0,0.0946,-6.664,0.0503,76.899,4,484147
392,4VC5nFbYO4avKksJ9jN4pY,2,1,0.441,0.778,0.346,0.547,0.000302,0.132,-7.273,0.0489,95.002,4,242733
393,0nJW01T7XtvILxQgC5J7Wh,0,1,0.387,0.612,0.932,0.28,0.0,0.088,-8.648,0.0434,72.795,4,213827
394,0i5el041vd6nxrGEU8QRxy,10,1,0.878,0.457,0.0191,0.948,0.0,0.0536,-3.364,0.0354,148.0,4,208960
395,6F5c58TMEs1byxUstkzVeM,7,0,0.455,0.554,0.00487,0.772,6.6e-06,0.354,-4.821,0.0418,179.984,4,223546
396,3w3y8KPTfNeOKPiqUTakBh,5,1,0.867,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4,233478
397,0W4Kpfp1w2xkY3PrV714B7,0,1,0.353,0.685,0.794,0.466,2.06e-06,0.0915,-9.074,0.0304,79.936,4,163133
398,1dEy9Pl81QopSxNsPxXQxv,9,0,0.125,0.621,0.945,0.31,6.12e-05,0.117,-10.164,0.0283,111.893,4,240707
399,69kOkLUCkxIZYexIgSG8rq,6,0,0.863,0.81,0.0378,0.793,1.77e-06,0.072,-9.404,0.0403,116.05,4,369627
400,2dLLR6qlu5UJ5gk0dKz0h3,7,1,0.337,0.674,0.121,0.428,0.0,0.132,-9.504,0.122,84.878,4,190185
401,72jCZdH0Lhg93z6Z4hBjgj,3,0,0.679,0.622,0.00454,0.469,2.25e-06,0.0398,-6.798,0.0363,77.019,4,217973
402,2y4lAQpi5VTNLu2ldeTdUH,1,0,0.484,0.613,0.00882,0.622,0.0,0.37,-5.794,0.0334,80.003,4,231240
403,2vwlzO0Qp8kfEtzTsCXfyE,5,1,0.349,0.53,0.407,0.422,0.0,0.107,-6.262,0.0342,119.964,4,221360
404,4h8VwCb1MTGoLKueQ1WgbD,2,1,0.643,0.532,0.0038,0.783,0.0012,0.161,-5.697,0.0523,124.08,4,247427
405,6vt0I1cw1YmAIKDJvHVIM5,11,0,0.357,0.795,0.103,0.596,0.0,0.164,-3.799,0.219,101.985,4,326280
406,6mH3qVIeOsnQIAho5eWwhH,0,1,0.79,0.878,0.0462,0.455,0.00484,0.0353,-8.845,0.077,129.953,4,128013
407,2iJuuzV8P9Yz0VSurttIV5,5,1,0.501,0.772,0.019,0.685,8.96e-05,0.131,-6.849,0.0696,130.033,4,283400
408,60wwxj6Dd9NJlirf84wr2c,8,1,0.176,0.509,0.0398,0.781,0.0,0.0749,-3.48,0.072,128.0,4,271427
409,5xhQChGGhKLWqBqX4XhtYE,1,1,0.243,0.825,0.452,0.435,0.609,0.0953,-9.582,0.0568,119.038,4,259102
410,2V65y3PX4DkRhy1djlxd9p,11,0,0.438,0.612,0.112,0.84,0.0,0.116,-3.145,0.0509,129.042,4,212862
411,1z9kQ14XBSN0r2v6fx4IdG,11,0,0.393,0.564,0.00125,0.71,0.0,0.109,-4.92,0.0461,91.972,4,225147
412,3VZQshi4COChhXaz7cLP02,8,1,0.838,0.714,0.00855,0.905,2.55e-05,0.146,-2.663,0.0289,125.927,4,155337
413,6Z8R6UsFuGXGtiIxiD8ISb,0,1,0.766,0.655,0.000176,0.819,0.00374,0.104,-4.852,0.0316,117.956,5,192790
414,55h7vJchibLdUkxdlX3fK7,5,0,0.937,0.874,0.0412,0.692,7.24e-05,0.324,-5.28,0.0431,116.017,4,178560
415,06EL94D0TA27Ik0Ke5usbj,5,0,0.861,0.645,0.294,0.877,0.0,0.0759,-3.208,0.113,82.324,4,227027
416,6V2D8Lls36APk0THDjBDfE,8,1,0.567,0.794,0.0328,0.522,0.0,0.156,-7.829,0.159,86.318,4,174133
417,6LoQHIo74tOzQ8EsLEkhgF,7,0,0.573,0.546,0.0101,0.787,0.00021,0.0809,-4.1,0.0517,79.979,4,231987
418,14Rcq31SafFBHNEwXrtR2B,6,0,0.287,0.776,0.00415,0.413,2.68e-05,0.0724,-7.438,0.0952,100.003,4,227880
419,6TwfdLbaxTKzQi3AgsZNzx,2,1,0.331,0.657,0.00246,0.679,0.0,0.211,-5.511,0.0269,120.007,4,225307
420,0Hf4aIJpsN4Os2f0y0VqWl,7,1,0.542,0.673,0.039,0.758,0.0,0.341,-3.632,0.158,135.956,4,229507
421,5ka2ajep9OAvU5Sgduhiex,7,0,0.738,0.669,0.0265,0.78,1.63e-06,0.143,-4.287,0.053,139.945,4,212333
422,4XNrMwGx1SqP01sqkGTDmo,5,0,0.613,0.718,0.0444,0.82,0.0,0.0846,-3.453,0.0323,92.998,4,219467
423,7tGlzXJv6GD5e5qlu5YmDg,8,0,0.464,0.674,0.0119,0.608,0.0,0.103,-6.628,0.0334,124.952,4,253440
424,7s0lDK7y3XLmI7tcsRAbW0,9,0,0.567,0.558,0.0271,0.924,3.32e-06,0.537,-4.341,0.064,151.99,4,186827
425,4X5f3vT8MRuXF68pfjNte5,1,1,0.662,0.853,0.0239,0.693,0.0,0.11,-6.87,0.275,95.967,4,233787
426,190jyVPHYjAqEaOGmMzdyk,0,1,0.526,0.602,0.000688,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,4,227987
427,01uqI4H13Gsd8Lyl1EYd8H,8,1,0.299,0.688,0.716,0.473,4.46e-05,0.104,-9.059,0.167,84.958,4,318525
428,24LS4lQShWyixJ0ZrJXfJ5,8,0,0.582,0.573,0.197,0.929,0.000112,0.0567,-3.942,0.109,127.934,4,212560
429,6PUIzlqotEmPuBfjbwYWOB,1,0,0.11,0.572,0.0157,0.81,6.53e-06,0.13,-5.791,0.0558,126.052,4,214912
430,4rsW3WCZBGwhHfJWuHRwyT,0,1,0.322,0.606,0.0256,0.826,1.56e-05,0.117,-6.04,0.0307,121.04,4,210173
431,6BtmXhTJMM9sBTHeYYASGz,2,1,0.86,0.656,0.0162,0.884,0.0,0.145,-4.748,0.0372,105.009,4,237987
432,7FOJvA3PxiIU0DN3JjQ7jT,1,1,0.465,0.667,0.322,0.61,0.000203,0.426,-7.054,0.217,99.991,4,241160
433,3XyMPyuWwHcGMvXeJY6Qt0,9,1,0.337,0.591,0.0869,0.808,0.00396,0.147,-5.943,0.288,92.864,4,270720
434,1V6gIisPpYqgFeWbMLI0bA,8,1,0.502,0.504,0.0738,0.785,0.0,0.239,-4.802,0.104,173.968,4,210840
435,0HnaqUxvHP5LaWdmWwJpiS,1,1,0.395,0.675,0.145,0.792,0.0,0.12,-6.303,0.0368,120.016,4,229813
436,0hm8rgOY17z7kQJlqGKbu7,1,1,0.447,0.48,0.00993,0.756,0.00704,0.312,-5.399,0.0333,131.127,4,276720
437,01DSvNTUsVROjnSF5j3UbD,2,1,0.551,0.673,0.00141,0.629,0.0,0.0944,-7.072,0.0299,103.998,4,247907
438,3xdjjKMcMOFgo1eQrfbogM,9,1,0.574,0.537,0.455,0.66,0.0,0.135,-7.174,0.0296,148.096,4,298373
439,03UrZgTINDqvnUMbbIMhql,11,0,0.749,0.727,0.00417,0.937,0.0,0.091,-2.871,0.286,132.067,4,219493
440,05SBRd4fXgn8FX7bf8BCAE,8,1,0.58,0.695,0.41,0.869,0.0,0.237,-5.066,0.0483,124.989,4,234507
441,7EQGXaVSyEDsCWKmUcfpLk,1,0,0.801,0.711,0.00498,0.7,0.000125,0.215,-4.805,0.046,128.001,4,211920
442,6t6oULCRS6hnI7rm0h5gwl,0,1,0.392,0.672,0.0178,0.738,6.75e-05,0.0927,-7.045,0.0506,107.938,4,277040
443,64Nbnw22f8adeMuLd1nSBD,6,0,0.28,0.867,0.015,0.638,0.0,0.157,-6.657,0.0643,113.969,4,255693
444,5yhKaacMZGRo4s6evJx9vk,6,0,0.447,0.807,0.307,0.702,0.0,0.111,-6.594,0.0748,114.038,4,238827
445,39FwE8edwuyiaa4PrGBkP7,2,1,0.649,0.611,0.251,0.688,2.35e-06,0.248,-6.369,0.0529,169.895,4,288760
446,5L79aNYCTKiZq7vaOElXYj,6,1,0.501,0.664,0.129,0.642,0.0,0.114,-5.961,0.038,118.002,4,209693
447,3LlAyCYU26dvFZBDUIMb7a,3,1,0.428,0.505,0.19,0.71,0.00025,0.329,-3.015,0.0321,89.938,4,175200
448,6sy3LkhNFjJWlaeSMNwQ62,1,0,0.477,0.664,0.0654,0.705,0.0,0.115,-4.972,0.0382,122.017,4,257840
449,4bZd0nRuX8HyjeXAUBczvm,4,0,0.763,0.693,0.00616,0.822,1.79e-06,0.315,-5.441,0.0439,126.035,4,223800
450,2ihCaVdNZmnHZWt0fvAM7B,1,1,0.417,0.457,0.0206,0.757,0.0,0.146,-5.177,0.032,102.961,4,266600
451,5FljCWR0cys07PQ9277GTz,9,1,0.517,0.561,0.0525,0.836,0.0,0.136,-3.939,0.1,127.923,4,226987
452,6Xk7PnitV9jCRorWt2LiVZ,11,0,0.684,0.739,0.0217,0.872,0.0,0.26,-4.059,0.333,95.084,4,238746
453,5qxPabNDnJQ551Tf4v6k3j,9,1,0.513,0.692,0.0251,0.908,0.0,0.0933,-5.364,0.0677,124.042,4,250387
454,6GBUsjHfZuweYf5lQEz6mP,7,1,0.414,0.526,0.0285,0.816,0.0,0.22,-4.009,0.0421,144.032,4,234760
455,76VtA90NKurNqaQpV126Ue,2,1,0.39,0.785,0.0254,0.478,0.0,0.0901,-8.735,0.0419,134.002,4,161200
456,3bIxTsfeNMO7Nt2J3EUKrA,7,1,0.668,0.658,0.00215,0.729,0.0013,0.0752,-6.561,0.0378,104.007,4,230133
457,4FkgULes13bk2eHrsJg4q9,8,1,0.558,0.562,0.0539,0.878,0.0,0.112,-4.806,0.0387,103.029,4,236865
458,5HOpkTTVcmZHnthgyxrIL8,6,1,0.546,0.703,0.107,0.867,0.0,0.119,-4.292,0.0453,128.008,4,213708
459,5T7ZFtCcOgkpjxcuaeZbw0,1,1,0.486,0.652,0.0227,0.877,0.0,0.0789,-2.986,0.0465,118.491,4,200107
460,1VdZ0vKfR5jneCmWIUAMxK,9,1,0.407,0.642,0.669,0.289,0.0,0.18,-9.918,0.0367,84.996,4,258373
461,7gpy7sfWPNuOKmUNs3XQYE,5,1,0.365,0.388,0.118,0.694,0.000293,0.082,-5.769,0.0735,145.434,5,278373
462,4wFUdSCer8bdQsrp1M90sa,2,1,0.495,0.47,0.0216,0.79,0.0,0.0863,-5.352,0.039,158.061,4,276880
463,5HGibWoxnkYSkl6mHmAlOE,7,1,0.875,0.661,0.0571,0.751,0.0,0.105,-2.909,0.0481,109.995,4,190187
464,6REbwUNlppTfcnV4d4ZoZi,8,1,0.189,0.577,0.00627,0.447,0.00022,0.0899,-5.892,0.277,74.236,4,247800
465,5yIiXdLRE85OBiQmCaUenq,11,1,0.582,0.576,0.255,0.726,0.0,0.108,-4.625,0.035,136.802,4,215720
466,617KSbx52ACbnQBxSsG26X,4,1,0.469,0.677,0.346,0.749,0.0,0.347,-5.405,0.0391,107.042,4,199867
467,0gRczqVHrEQQDyizJUtgRc,0,0,0.967,0.761,0.02,0.856,0.0,0.149,-3.65,0.0731,106.009,4,185200
468,0rFZaQ4crlGAzuCjWCQ2xu,2,1,0.12,0.577,0.0143,0.576,0.0,0.602,-6.299,0.0563,133.973,4,234040
469,25cUhiAod71TIQSNicOaW3,11,0,0.235,0.625,0.0543,0.576,4.07e-05,0.187,-5.693,0.175,179.063,4,193147
470,1X1DWw2pcNZ8zSub3uhlNz,10,1,0.629,0.421,0.0654,0.873,0.0,0.123,-4.343,0.0564,84.786,4,202533
471,4kte3OcW800TPvOVgrLLj8,5,1,0.248,0.658,0.248,0.677,0.0,0.368,-6.628,0.0393,124.91,4,251627
472,0HFrCOmhCYXlv4NdEwRAuj,10,0,0.654,0.422,0.422,0.641,0.0,0.317,-4.947,0.323,187.027,3,260276
473,1Xsxp1SEOxuMzjrFZhtw8u,7,0,0.391,0.674,0.0923,0.81,4.74e-05,0.11,-5.117,0.0378,94.995,4,196867
474,2mXsZsJBThTaJXbNcg5QD4,4,0,0.748,0.768,0.278,0.809,0.0,0.139,-4.204,0.0616,111.989,4,177773
475,6GsAD8PgHxmEuIPTG8GP3M,11,1,0.506,0.543,0.117,0.837,0.0,0.0872,-6.448,0.0608,168.056,4,186080
476,0uFvvXbmGIXlf5ZgtHyYpf,1,1,0.0663,0.6,0.0191,0.592,0.0,0.0955,-4.947,0.0545,130.205,4,269267
477,0p1BcEcYVO3uk4KDf3gzkY,0,1,0.3,0.421,0.268,0.476,0.0,0.0816,-7.692,0.0298,169.784,4,228840
478,4kY7rYtE4OQkJNq22OIYRI,9,1,0.96,0.532,0.18,0.825,0.0,0.296,-5.287,0.0468,169.961,4,195867
479,6s9ICeczYOfbHHIaSMq9jd,0,1,0.607,0.497,0.00286,0.927,1.26e-06,0.413,-4.52,0.0371,96.991,4,222013
480,01TuObJVd7owWchVRuQbQw,6,0,0.402,0.797,0.00112,0.608,7.66e-05,0.0748,-6.096,0.0584,127.999,4,279507
481,6Uy6K3KdmUdAfelUp0SeXn,10,0,0.758,0.551,0.00502,0.836,2.1e-05,0.0425,-3.838,0.0524,185.063,4,220573
482,6GmUVqe73u5YRfUUynZK6I,7,1,0.244,0.479,0.365,0.545,0.0,0.0963,-7.346,0.0688,74.897,4,252733
483,6enPOmd3vSFpI4jjms8kXN,2,1,0.769,0.526,0.0354,0.801,3.17e-06,0.0637,-3.717,0.0393,172.024,4,193773
484,6J5sxraPPZ4b0CVOGAgpXj,10,1,0.704,0.936,0.0473,0.702,0.0,0.0838,-5.305,0.0615,97.524,4,207040
485,1yjY7rpaAQvKwpdUliHx0d,5,1,0.765,0.602,0.0098,0.923,0.0,0.0561,-3.763,0.044,136.01,4,216013
486,32OlwWuMpZ6b0aN2RZOeMS,0,1,0.928,0.856,0.00801,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,4,269667
487,34gCuhDGsG4bRPIf9bb02f,2,1,0.591,0.781,0.474,0.445,0.0,0.184,-6.061,0.0295,78.998,4,281560
488,7wqSzGeodspE3V6RBD5W8L,10,1,0.283,0.689,0.369,0.481,1.03e-06,0.0649,-7.503,0.0815,80.025,4,229526
489,2d8JP84HNLKhmd6IYOoupQ,7,1,0.817,0.746,0.0244,0.873,0.0,0.354,-3.803,0.128,148.075,4,222093
490,7cUVAbs6wouV3lgAIvcvYO,1,1,0.884,0.748,0.0591,0.788,0.0,0.0863,-7.055,0.0334,120.076,4,235493
491,4kbj5MwxO1bq9wjT5g9HaA,1,1,0.619,0.578,0.00701,0.866,0.0,0.257,-3.804,0.0619,128.038,4,199080
492,1CvhKmrutTAta5awpJcFDn,8,1,0.964,0.819,0.234,0.768,0.0,0.334,-8.522,0.134,139.982,4,185131
493,4WGyY671Z37inSpCTBJoIm,2,0,0.432,0.66,0.417,0.372,0.0,0.0954,-6.025,0.0314,119.946,3,252227
494,25khomWgBVamSdKw7hzm3l,0,0,0.109,0.356,0.0861,0.567,0.0,0.137,-7.011,0.0798,135.553,5,242253
495,5ByIHT8s38diBQf6dkEWbt,4,1,0.938,0.864,0.214,0.738,0.0,0.179,-4.323,0.0309,100.0,4,174190
496,6RsWqX8zABZLhZydXxEFOm,9,0,0.593,0.702,0.124,0.77,0.0,0.103,-5.416,0.0482,107.951,4,213520
497,7y2YUIyCuVhBidENVT0068,5,0,0.266,0.258,0.281,0.631,0.0,0.127,-6.617,0.0541,189.583,4,252539
498,2EiGECydkS2M8OCcRHQZhT,7,1,0.405,0.456,0.588,0.67,0.0,0.116,-5.212,0.0574,128.632,4,241688
499,4WjH9Bzt3kx7z8kl0awxh4,7,0,0.274,0.723,0.00346,0.809,0.00123,0.565,-3.081,0.0625,98.007,4,176561
500,7oGZAicScQt96OAW4AruYy,0,0,0.656,0.775,0.00906,0.68,0.0,0.109,-5.508,0.0629,114.025,4,207719
501,66hayvUbTotekKU3H4ta1f,4,0,0.197,0.432,0.041,0.781,4.21e-06,0.0789,-4.038,0.0567,139.432,4,250286
502,6bRbeEgg8v8BQ0HuVuPE7v,7,1,0.352,0.639,0.0881,0.707,0.0,0.176,-5.062,0.0739,87.944,4,204067
503,5NQbUaeTEOGdD6hHcre0dZ,7,1,0.603,0.618,0.00256,0.717,0.0,0.625,-5.738,0.318,190.05,4,196693
504,6gj08XDlv9Duc2fPOxUmVD,7,1,0.95,0.775,0.0506,0.825,1.03e-06,0.111,-5.402,0.0464,139.091,4,182667
505,41Fflg7qHiVOD6dEPvsCzO,8,1,0.594,0.884,0.063,0.765,7.04e-06,0.118,-3.865,0.0882,99.987,4,224573
506,0fgZUSa7D7aVvv3GfO0A1n,10,0,0.701,0.733,0.0697,0.676,0.0,0.208,-5.655,0.0432,97.448,4,226581
507,5PiWljOUte7VNpyn8yFqOg,9,1,0.582,0.754,0.0289,0.799,0.0,0.351,-6.419,0.0553,122.037,4,199667
508,5WLtenwEwifJHYTUw514RH,5,1,0.49,0.679,0.489,0.495,5.65e-06,0.0845,-5.842,0.036,81.996,4,239317
509,6kBp8w67thoYqTUOQVSGFg,5,0,0.217,0.6,0.154,0.676,0.0,0.0741,-6.447,0.0652,88.928,4,221560
510,0ifSeVGUr7py5GggttDhXw,9,1,0.962,0.811,0.0476,0.879,1.91e-06,0.109,-3.724,0.0514,134.064,4,188754
511,1UfBAJfmofTffrae5ls6DA,2,1,0.579,0.893,0.00226,0.639,0.000315,0.0382,-7.857,0.0549,134.963,4,267024
512,285HeuLxsngjFn4GGegGNm,9,1,0.525,0.596,0.24,0.73,0.0,0.325,-4.091,0.151,85.979,4,192560
513,6N9ZOtguCnnrvwH7zD82WJ,5,1,0.69,0.657,0.000704,0.827,0.00534,0.065,-4.036,0.0734,145.889,4,190186
514,3pzjHKrQSvXGHQ98dx18HI,5,0,0.793,0.845,0.59,0.567,0.00142,0.0811,-8.118,0.0956,125.02,4,205680
515,1HNkqx9Ahdgi1Ixy2xkKkL,4,1,0.201,0.614,0.607,0.379,0.000464,0.0986,-10.48,0.0476,107.989,4,258987
516,0ENSn4fwAbCGeFGVUbXEU3,5,0,0.289,0.481,0.336,0.451,0.0,0.0872,-6.095,0.0347,157.966,4,295493
517,1WP1r7fuvRqZRnUaTi2I1Q,1,1,0.764,0.746,0.0152,0.754,0.0,0.0486,-6.681,0.067,149.882,4,206880
518,7cgu4JBW3hq1GwTM1ilkKQ,4,0,0.114,0.736,0.0966,0.761,0.0,0.0823,-5.449,0.0338,119.999,4,238427
519,1HTvqpSZrJ27fKdhpnot3S,11,0,0.379,0.694,0.00955,0.692,0.0,0.466,-3.814,0.115,93.022,4,222227
520,2bJvI42r8EF3wxjOuDav4r,1,1,0.724,0.721,0.0921,0.802,0.0,0.694,-5.797,0.0583,124.022,4,229360
521,7x5xYW5W42OGPAdHUyyguy,1,1,0.55,0.509,0.304,0.671,0.0,0.0452,-5.709,0.0678,118.413,5,227480
522,0pn6qyOJYNwP9nhGg3L7dV,0,1,0.726,0.845,0.00108,0.534,1.18e-05,0.0689,-8.722,0.0385,104.972,4,189907
523,5XzmZjXhMjDHr7ZfJ6DELQ,2,1,0.321,0.579,0.868,0.268,0.0,0.12,-5.65,0.0442,205.903,4,188238
524,0yhPEz5KxlDwckGJaMlZqM,4,0,0.48,0.383,0.0038,0.861,0.0,0.11,-2.816,0.0777,176.084,4,228360
525,7zpZQzTwWBN0eOsmb4WPH3,6,1,0.537,0.748,0.00419,0.741,0.0,0.147,-3.103,0.0531,128.077,4,213053
526,7vWGeYZJUzBXKGPro05UXS,11,1,0.473,0.553,0.102,0.723,0.0,0.212,-5.607,0.0453,157.998,4,243707
527,6WjlZ03rQPqURuqVwl68q4,4,0,0.328,0.279,0.000185,0.742,0.0,0.593,-6.46,0.0898,189.868,4,231013
528,4w7yrP4RAeeyhfG9nJqQvS,1,1,0.397,0.823,0.0349,0.733,0.0,0.324,-5.474,0.0628,97.972,4,284387
529,5lnsCyEKWofnC00U4Ax0ti,1,1,0.395,0.781,0.0509,0.728,1.94e-06,0.257,-4.981,0.0621,102.99,4,219306
530,4T0ScSPdQKmGvruK7pavNP,2,1,0.891,0.726,0.0389,0.607,0.0,0.19,-7.68,0.0498,81.997,4,176744
531,0PT7nlpo11hYYyfnBgtilT,11,1,0.412,0.779,0.0577,0.472,0.0,0.114,-7.116,0.218,135.051,4,142212
532,1UZ25gykR30Oewh3dBRtVZ,8,0,0.255,0.573,0.405,0.495,0.0,0.0969,-7.245,0.592,179.196,3,312027
533,6kwAbEjseqBob48jCus7Sz,9,1,0.499,0.421,0.0117,0.791,1.48e-05,0.146,-4.998,0.0496,130.075,4,257200
534,73Qlt0XuhuYzEigjitm2ze,5,0,0.286,0.587,0.00504,0.62,0.000181,0.0762,-5.612,0.0366,114.08,4,214740
535,46GGxd8TVRt6FjUBfCavVT,2,1,0.6,0.514,0.0127,0.858,0.0528,0.251,-5.995,0.0896,89.833,4,195199
536,7aXuop4Qambx5Oi3ynsKQr,4,1,0.457,0.87,0.205,0.464,0.0,0.0902,-8.337,0.178,112.974,4,251989
537,1aKsg5b9sOngINaQXbB0P7,1,0,0.24,0.472,0.00937,0.714,0.0,0.0764,-4.389,0.0334,98.992,4,236133
538,62NVyyEBiRxGae3SeB97nl,0,1,0.184,0.453,0.521,0.441,0.000135,0.106,-6.275,0.0435,84.672,4,172724
539,1sNSG13fsK6KPKKNIQXXrh,5,0,0.247,0.407,0.0141,0.725,2.46e-06,0.306,-5.346,0.188,196.093,4,247267
540,34Jeq8ktRzyOW1uw40InVy,4,0,0.729,0.624,0.113,0.953,0.000128,0.657,-2.602,0.104,149.992,4,211573
541,02M6vucOvmRfMxTXDUwRXu,9,0,0.56,0.747,0.0128,0.705,0.0,0.126,-5.137,0.126,136.024,4,213507
542,7pJgjBf82BrUQ3z7HdQvW1,7,0,0.628,0.619,0.049,0.786,0.0,0.142,-4.938,0.0397,83.048,4,227360
543,7hKpnp7A7bjiZEyywa5Qn4,0,1,0.362,0.506,0.843,0.219,0.0,0.112,-10.18,0.0317,173.799,3,193320
544,4NYwy0R3NdvORX2B6OZXBT,7,0,0.291,0.733,0.679,0.408,3.92e-05,0.11,-7.834,0.0388,94.947,4,197854
545,70OTIpw8x8UXUsuCHW9i1i,0,0,0.606,0.723,0.0997,0.711,0.0,0.0528,-5.576,0.0378,138.098,4,192107
546,1H6FVVPoDB5R9SOkPLW2zz,10,0,0.516,0.896,0.0644,0.674,1.83e-05,0.12,-6.89,0.0499,105.096,4,219227
547,2OlWBmSjf1aUPGLNf0UI5A,8,1,0.104,0.628,0.093,0.593,1.65e-06,0.096,-5.036,0.0323,125.026,4,197267
548,1IefGNwpvzS60DzVoAjVDh,0,0,0.129,0.589,0.0156,0.603,0.0,0.0731,-5.892,0.042,75.995,4,203107
549,0hy1SOTEn9ifXTzOwnCwEr,11,0,0.251,0.589,0.0242,0.658,0.0,0.118,-5.288,0.203,77.521,4,223973
550,6wb6zxkNTBtcYVkXcvNyJp,6,1,0.237,0.885,0.0138,0.479,3.18e-06,0.0925,-7.81,0.149,125.077,4,200080
551,3JvrhDOgAt6p7K8mDyZwRd,1,1,0.51,0.484,0.431,0.731,0.0,0.151,-6.694,0.0379,101.654,4,204280
552,3G7XYAwtxtoGK7fAm4IlD9,8,1,0.585,0.79,0.185,0.585,0.0,0.292,-6.058,0.0348,94.072,4,226000
553,70eDxAyAraNTiD6lx2ZEnH,7,1,0.446,0.612,0.0183,0.921,0.0,0.0576,-2.882,0.085,139.988,4,202173
554,3cU2wBxuV6nFiuf6PJZNlC,1,1,0.832,0.655,0.375,0.782,0.0,0.317,-4.789,0.185,79.427,4,184227
555,6ukMqDxnOPOgoHdak7Kyp3,1,0,0.815,0.795,0.417,0.616,0.0,0.349,-5.281,0.06,110.015,4,190453
556,2YlZnw2ikdb837oKMKjBkW,0,1,0.417,0.63,0.4,0.53,0.0,0.177,-7.259,0.0434,108.038,3,225053
557,18AJRdgUoO9EYn11N7xzaT,5,1,0.348,0.733,0.0703,0.65,6.59e-05,0.0829,-3.539,0.0315,110.003,4,209160
558,5ONu4EF5vxDOCmBbQI6s0M,9,0,0.136,0.255,0.383,0.0734,0.0001,0.2,-17.988,0.0333,92.884,4,218507
559,2JI71GHwq2LN8mtq3iCLYo,8,1,0.178,0.886,0.00215,0.628,1.15e-05,0.31,-5.949,0.131,119.906,4,239574
560,7zrYKlgYQv1ELz7LGyjTd1,0,0,0.733,0.708,0.267,0.752,0.0,0.377,-4.401,0.0886,150.058,4,199373
561,0XKbpODDLFU0JLibLmPitd,4,1,0.19,0.429,0.747,0.31,1.42e-05,0.106,-9.542,0.0442,122.806,4,253208
562,2znzyzlAUc8Z1Ikq9aFOcx,0,1,0.472,0.77,0.215,0.664,0.000118,0.105,-5.604,0.211,140.163,4,321987
563,4OjuzM3rTWp3q60mEldNSF,8,1,0.625,0.741,0.000235,0.488,0.0,0.0488,-8.253,0.362,160.018,4,181081
564,0lLDaAdXcjOQ7Mf2NXzXay,1,1,0.707,0.828,0.0916,0.609,1.21e-06,0.291,-4.402,0.0694,109.725,4,292593
565,2FviG1Ma0M0BSZbqaDvw0x,8,1,0.859,0.752,0.133,0.853,0.0,0.0238,-5.222,0.0491,104.003,4,190240
566,0k6DnZMLoEUH8NGD5zh2SE,6,1,0.682,0.823,0.0399,0.563,0.0,0.0851,-5.095,0.0443,98.031,4,225227
567,7iAgZvaO0yxtq0v6c0cKrF,1,1,0.742,0.6,0.206,0.852,0.0,0.117,-2.282,0.0481,172.094,4,190600
568,4E92bmgFiHxvy2SNjXjC3b,1,1,0.15,0.775,0.332,0.621,0.0,0.122,-7.634,0.295,118.843,4,252040
569,7GJClzimvMSghjcrKxuf1M,5,1,0.406,0.714,0.0883,0.451,0.0,0.108,-8.268,0.0276,127.787,4,200720
570,4VrWlk8IQxevMvERoX08iC,1,1,0.572,0.399,0.0197,0.787,6.07e-05,0.0685,-2.88,0.0499,117.089,5,216120
571,7FC9Lng8iXU081lbigu8m8,6,1,0.479,0.49,0.0137,0.798,0.0,0.0627,-3.66,0.0489,149.109,4,198733
572,1huvTbEYtgltjQRXzrNKGi,1,1,0.849,0.806,0.0113,0.608,0.0,0.635,-7.008,0.0659,95.049,4,219840
573,2FiceoWDJ67rrmb5tGBpgE,9,1,0.486,0.682,0.0464,0.836,3.13e-06,0.0797,-3.777,0.0424,104.984,4,216107
574,3JIGmSPUizgiWcZ0uO1inR,0,1,0.359,0.379,0.0804,0.799,0.0,0.0793,-4.031,0.163,120.892,4,199453
575,5Sf3GyLEAzJXxZ5mbCPXTu,5,0,0.45,0.829,0.00821,0.51,0.0014,0.0829,-9.334,0.0369,119.993,4,208133
