,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
379,0dhxE0JTayqMycMva3D3rM,1,1,0.722,0.944,0.0235,0.734,3.08e-06,0.128,-6.883,0.277,101.489,4,233160
380,1VI7sH93UcY0stZYVqvMoH,2,1,0.318,0.65,0.305,0.374,0.00989,0.067,-10.469,0.0242,103.995,4,220053
381,4gTvgAPqPDj2fL5B7EpLC0,10,0,0.753,0.615,0.0323,0.912,0.0,0.0966,-8.028,0.0416,105.538,4,265560
382,2jXyVxRBDpRIIRwxJLomgW,7,1,0.385,0.554,0.279,0.585,1.2e-05,0.961,-13.664,0.0482,129.186,4,233213
383,6X3J3uYxbkPwxCneLkPVd7,5,1,0.506,0.685,0.0187,0.685,0.412,0.112,-8.796,0.0249,108.999,4,271173
384,6DiPkm7C3LD9XsJWTGPFgv,7,1,0.339,0.449,0.0115,0.95,3.66e-05,0.514,-4.978,0.225,144.469,4,353640
385,0O712LGGTk8e0CFMdUPSB5,2,1,0.24,0.405,0.00211,0.881,0.0084,0.386,-4.37,0.0327,84.572,4,380854
386,6QUYp5AqnluDoGi7x19LFk,6,0,0.472,0.472,8.47e-05,0.84,6.2e-06,0.29,-6.573,0.0386,152.908,4,235000
387,3fXKRQHatsghm6EGMgLMiR,2,1,0.635,0.573,0.0344,0.813,0.0134,0.0762,-7.996,0.0309,97.985,4,265868
388,6PViGgcsQhLPSkMxgoRWLl,8,0,0.55,0.711,0.0472,0.505,0.0,0.317,-9.675,0.0343,89.004,4,271200
389,0EnFaSWSkj45lktHxHtcXb,1,1,0.545,0.662,0.0552,0.605,0.0,0.418,-9.475,0.0566,151.946,4,289467
390,4tmzLB4caxMSZDgWujR7sH,5,1,0.644,0.689,0.0215,0.743,9.47e-05,0.106,-8.483,0.0337,108.179,4,266533
391,0hJnqEmo8DeMmRhh6mwAof,2,1,0.425,0.456,0.117,0.419,0.0,0.178,-10.594,0.0247,146.148,4,256486
392,0hrBpAOgrt8RXigk83LLNE,4,0,0.899,0.808,0.00928,0.786,0.0701,0.0574,-6.897,0.0447,96.987,4,191240
393,4WUnM4KNZ0kjp0CUeoyOnS,6,0,0.23,0.532,0.235,0.407,0.0,0.117,-9.658,0.0233,83.207,4,259853
394,61sQYdFNS6sEBYCyr1q5gn,2,1,0.2,0.567,0.0995,0.501,0.0,0.0986,-8.038,0.0241,142.589,3,236773
395,0KD5Tn7rMZhkkxRDa6cWH4,8,1,0.226,0.538,0.394,0.549,0.000363,0.189,-7.737,0.0305,140.067,4,288320
396,4FCb4CUbFCMNRkI6lYc1zI,4,1,0.178,0.501,0.735,0.378,0.0,0.119,-9.37,0.029,119.987,4,257733
397,7Lwo27zrXusqUlAaTgnytp,1,1,0.337,0.676,0.454,0.592,0.0,0.107,-6.887,0.0452,80.316,4,183760
398,1xFliXOpcu7E89AsDAZ7JV,0,1,0.259,0.689,0.0697,0.677,0.0,0.0877,-6.36,0.0326,153.922,4,269173
399,4lsEHglVsLzILTDQ3CNESV,2,1,0.135,0.51,0.125,0.44,0.0,0.0994,-11.015,0.0293,74.8,4,281200
400,4C4T0u9N2NretcDEP1Zpvy,11,1,0.87,0.707,0.00529,0.628,8.76e-05,0.104,-9.683,0.0878,187.538,4,211213
401,4SYMibQ93bfzOk6uzkF0dO,4,0,0.752,0.745,0.00104,0.771,0.387,0.0574,-8.231,0.0755,95.623,4,230187
402,0DBIL8arX0Zo6eAuxNIpik,11,1,0.679,0.621,0.0984,0.481,0.0,0.241,-8.016,0.0371,65.004,4,256133
403,0IaMMHVbpJ0LrRAeigWOXr,0,1,0.189,0.359,0.882,0.287,0.00607,0.186,-9.51,0.0303,130.135,4,227133
404,6ds1A1qkYXpXOc4GWw4hVO,7,1,0.842,0.691,0.625,0.598,0.0174,0.0709,-9.699,0.043,167.797,4,263813
405,1x4397SCK9w2CUmz1OSPng,2,0,0.907,0.754,0.164,0.551,3.43e-05,0.185,-10.614,0.244,173.1,4,308360
406,6opIwpImZYdxNgG4wpDxED,7,1,0.951,0.665,0.0695,0.888,0.00147,0.104,-4.433,0.0552,144.339,4,207507
407,1kMOJBmpfWD9fir6st9uqS,6,1,0.147,0.576,0.323,0.526,2.01e-06,0.0548,-8.524,0.0325,122.06,4,213667
408,1d0GYRpnCb0XNQcQdKhfKL,11,1,0.521,0.595,0.1,0.735,9.62e-06,0.104,-6.648,0.047,167.662,4,296400
409,0EANX0OVKSCcmarY50Xa4p,10,1,0.146,0.309,0.87,0.181,0.000279,0.118,-17.022,0.0337,124.711,4,241013
410,5Jy3RYohv2M31DUXVeZvdG,6,1,0.812,0.787,0.374,0.485,9.38e-05,0.0865,-13.412,0.0293,92.915,4,247973
411,3QlTzofanSqDWywxEzGGE2,7,1,0.762,0.888,0.0389,0.584,3.25e-06,0.0625,-13.308,0.112,104.704,4,334440
412,1Rvl8qsKJurfFTyWLBI9ib,1,0,0.776,0.651,0.0528,0.747,0.0,0.207,-7.269,0.0699,147.518,4,249520
413,7nYvUtkQMx1v80S2FH2s9J,11,0,0.763,0.849,0.304,0.521,1.65e-06,0.115,-12.999,0.216,95.265,4,248867
414,3b2JWlZ020qGdaDtcO7Gyy,7,1,0.522,0.631,0.0779,0.813,0.0,0.167,-8.106,0.0337,105.998,4,275000
415,45wneA2j0Z0WMnYNDO6Ad0,5,1,0.903,0.706,0.0698,0.727,5.31e-06,0.115,-8.06,0.0317,92.938,4,231093
416,2V2pxcEfn5zs79sE7qcewA,7,1,0.172,0.441,0.661,0.258,0.0,0.106,-11.227,0.0276,77.988,1,214827
417,2zItQNJrVrTioXTXWiI2ed,8,1,0.613,0.754,0.257,0.472,2.09e-05,0.121,-11.787,0.0807,169.199,4,229600
418,2LQktBKYD12TpS38YOZJH4,9,1,0.151,0.553,0.554,0.438,5.62e-06,0.105,-8.347,0.0275,67.004,3,353427
419,1J1Wz0UPt4NPp4MMwSJCcz,0,0,0.352,0.322,0.892,0.25,0.0,0.12,-11.451,0.03,137.714,4,212640
420,5Wvz9HaTgaQOk2HQa6Eisu,0,1,0.778,0.939,0.0948,0.671,0.0,0.0745,-7.457,0.221,96.923,4,248573
421,2yOm4lN7aTygtXanJFNFWU,10,1,0.207,0.571,0.604,0.232,0.000246,0.119,-11.309,0.0699,128.785,4,428200
422,1HZ3cUZUw5htSFmah1V8Ko,6,1,0.353,0.54,0.294,0.423,0.0884,0.152,-8.799,0.0283,150.135,4,306040
423,2nfMrwg3aRhSAv4HX7IzJL,10,1,0.432,0.547,0.189,0.569,7.05e-06,0.156,-8.644,0.0271,159.713,4,304867
424,2UKkLqST2xWpK8n1b0Xr5Z,10,1,0.417,0.476,0.119,0.584,0.0,0.274,-12.357,0.038,88.026,4,255467
425,3ZpQiJ78LKINrW9SQTgbXd,9,1,0.931,0.82,0.111,0.528,0.0186,0.257,-11.179,0.0321,120.091,4,272107
426,76nvqWPFucUra1xCkN1tnD,3,1,0.37,0.58,0.25,0.575,1.83e-05,0.0813,-7.72,0.0231,92.934,4,235173
427,6a5jHgwqYMk9wlYJYfs3c9,2,0,0.614,0.658,0.0759,0.711,1.77e-05,0.0446,-7.424,0.0425,172.365,4,284587
428,29VrHhpC5AS9b7XJYDPhqb,11,0,0.74,0.802,0.0757,0.461,0.0,0.109,-12.367,0.302,90.995,4,185933
429,391CwgcBxvUHmEKda2b5In,2,1,0.304,0.419,0.623,0.672,0.0,0.412,-6.353,0.092,105.212,4,316467
430,0BU0qp6WCZMUTHPvsTL0EM,1,1,0.467,0.737,0.435,0.255,0.0,0.101,-11.89,0.0333,82.584,3,323973
431,5VzvK7YiwWbRePA2JOzhYq,11,0,0.347,0.408,0.26,0.79,0.00027,0.765,-8.138,0.103,122.624,4,223373
432,7u6LEYwKn30ENoV23LK1vV,5,0,0.956,0.853,0.117,0.651,1.29e-05,0.105,-11.51,0.0616,115.998,4,279267
433,2kuEw4BpnUVzBll8DkvvB6,4,0,0.518,0.822,0.00866,0.5,0.0,0.264,-11.401,0.104,129.45,4,218987
434,4LmlGaGTEbTGE5VngAbpA3,7,1,0.499,0.512,0.08,0.636,0.000106,0.088,-9.602,0.0262,97.257,4,236000
435,4VcV0t8VN6AZcWTznJOUUN,3,0,0.649,0.73,0.278,0.731,0.0,0.258,-3.438,0.0279,131.396,4,216546
436,1eGY6roK1W2vFIhDXu2lXq,0,1,0.752,0.684,0.0631,0.687,1.29e-05,0.0601,-6.393,0.0228,91.201,4,286720
437,65tvJYGmF4hbQbVpoB0a9H,5,0,0.713,0.816,0.0681,0.726,0.00428,0.0544,-7.463,0.053,120.237,4,278627
438,0S8xKy1efKy3LvR53qe3Cq,9,0,0.295,0.57,0.469,0.549,7.91e-06,0.0715,-7.956,0.0312,136.13,4,265467
439,40kJxdeSmQieEgTgShXumm,5,0,0.825,0.764,0.287,0.878,0.00356,0.18,-5.647,0.0523,112.37,4,260907
440,0gEyKnHvgkrkBM6fbeHdwK,7,1,0.204,0.439,0.0783,0.434,4.87e-05,0.14,-14.918,0.0265,94.845,4,274707
441,5PntSbMHC1ud6Vvl8x56qd,2,1,0.786,0.654,0.0337,0.611,0.000178,0.405,-10.45,0.119,85.387,4,235000
442,5WmDRnuGYo31xrWNDcYaps,7,1,0.669,0.539,0.00224,0.826,0.0451,0.0832,-8.037,0.0276,134.718,4,233400
443,0WKYRFtH6KKbaNWjsxqm70,7,1,0.346,0.549,0.0285,0.853,0.000296,0.618,-4.293,0.188,94.695,4,211493
444,62utntNdsx80hraXA5ha0Q,9,0,0.337,0.701,0.605,0.393,3.41e-05,0.109,-10.236,0.0299,142.106,4,253190
445,5Nj8kBJdpJJ4I9wxQyp8JH,5,1,0.47,0.708,0.194,0.19,0.226,0.0916,-16.578,0.0326,93.669,4,252493
446,6Q1Aop0fjFcyTXuY8OzxtY,9,1,0.472,0.793,0.0368,0.544,2.09e-06,0.335,-12.062,0.109,86.574,4,259280
447,7IljDTNkQEyy77CcaRbiAj,10,1,0.235,0.231,0.747,0.477,2.61e-06,0.122,-7.748,0.029,95.969,4,259667
448,1TWhpLaqdToKoHHpFnCxsd,6,1,0.564,0.713,0.0298,0.754,0.0,0.136,-5.277,0.0271,120.079,4,381733
449,4yKbbM56fLCxwR5CTH6QkP,7,1,0.306,0.7,0.36,0.465,0.000157,0.143,-10.43,0.0562,137.823,4,340962
450,2ImuQo1g14CTR9hZAZD3aQ,6,0,0.58,0.804,0.0312,0.443,0.0225,0.112,-10.268,0.134,92.035,4,203027
451,3RNvMhYFEwpCgPnDGKR5MB,5,0,0.576,0.65,0.305,0.496,0.0,0.33,-12.349,0.0331,115.775,4,300907
452,0XRbYXQUymj9SJkrr8YK5B,4,1,0.595,0.598,0.144,0.732,0.0,0.508,-7.013,0.425,172.329,4,262507
453,5XhkV07Vou38wnrzwURUOC,7,1,0.692,0.692,0.000136,0.833,1.98e-05,0.515,-3.974,0.0492,96.814,4,246320
454,3pEuO9J2MTEmec8kUfYYvl,7,1,0.874,0.813,0.0908,0.882,0.00457,0.147,-7.575,0.0402,125.983,4,236933
455,4iXZFxEUzTTLMLE5jCyKEb,9,1,0.727,0.658,0.457,0.55,0.000728,0.114,-6.705,0.0302,168.289,4,277493
456,0wfuwgtWKZYRYAONxXPjPO,9,0,0.711,0.874,0.0373,0.658,0.0,0.0915,-12.174,0.241,133.034,4,256333
457,7aJZxI6TVdIvQSuWxQ4rqp,7,1,0.717,0.799,0.00482,0.662,0.000505,0.0484,-8.585,0.0347,120.082,4,196000
458,7L06pF5o819jflseQ4Wde5,11,0,0.319,0.693,0.0949,0.648,0.0,0.14,-6.411,0.0248,113.117,4,293267
459,74irxdVWstNlEQjsvArITq,6,0,0.427,0.37,0.0868,0.866,0.0,0.137,-3.879,0.0384,162.086,3,316693
460,2CG9mGkKC6IQE5lEjDioEi,1,0,0.73,0.692,0.0571,0.353,2.26e-05,0.579,-12.872,0.0613,80.902,4,204057
461,4lRrk574qIHpoEEKC1zuam,9,0,0.563,0.626,0.761,0.441,0.0138,0.0685,-10.637,0.0308,78.094,4,291400
462,452fSzvkB2A8FHVI4JKK2S,0,1,0.461,0.564,0.169,0.888,0.000101,0.182,-3.389,0.0329,112.234,4,350867
463,6beFuzSjwhOKFZp2aqYDdY,0,1,0.278,0.308,0.0645,0.747,8.27e-05,0.431,-5.434,0.037,139.454,4,356160
464,5QQCp4fQiU9I2FU9FvJVV2,5,1,0.308,0.596,0.296,0.731,3.64e-06,0.301,-9.961,0.0284,103.027,4,237800
465,5MiIyCJ1DYbWLdwWYzyNcJ,9,0,0.821,0.906,0.0227,0.486,0.000757,0.0725,-7.189,0.0408,102.031,4,236507
466,3nOfSqMgLPVA95N85CO6u9,9,1,0.6,0.689,0.0408,0.668,0.0,0.107,-8.953,0.0346,98.794,4,221440
467,3N3t4yMGy1PCF7ZbizvZbK,9,0,0.391,0.703,0.0726,0.997,0.0235,0.123,-7.666,0.0399,132.872,4,257467
468,5eYwDBLucWfWI5KsV7oYX2,10,1,0.516,0.402,0.0383,0.814,1.19e-06,0.266,-4.954,0.14,170.02,4,272267
469,1ib9zzAc7DsTdTtp0LFMS0,5,1,0.407,0.474,0.139,0.459,0.0,0.317,-13.887,0.0347,171.817,4,168107
470,5o8gWPZxr4GZFslU85YMmu,3,1,0.283,0.582,0.595,0.381,1.1e-05,0.132,-10.045,0.0256,141.947,4,249493
471,3DCAjSZiLK127tGL0URVGE,10,0,0.846,0.591,0.00411,0.727,1.53e-06,0.0289,-8.058,0.054,98.528,4,237533
472,3X414ZlCf5U7pcpIaIcUkT,9,0,0.885,0.763,0.466,0.541,0.0,0.0693,-8.843,0.329,90.032,4,217467
473,4OxXBAN51tjVBEjSwuWWbv,4,0,0.503,0.679,0.0149,0.468,1.46e-06,0.203,-11.768,0.386,94.126,4,250840
474,7pzWp50ZQXM44dfDbyMY9l,5,1,0.147,0.306,0.335,0.763,0.00593,0.0835,-7.518,0.051,99.904,4,330267
475,15FcP9qwmIKqaD5NhfhNpu,1,1,0.46,0.813,0.101,0.655,6.65e-05,0.146,-7.884,0.0262,99.982,4,304933
476,3QRM0qZB7oMYavveH0iEqx,4,0,0.436,0.889,0.0141,0.454,0.000186,0.203,-8.598,0.221,100.36,4,250467
477,1TuC2upbvZ6Ae0VE4kj8dT,3,1,0.384,0.701,0.534,0.469,0.00105,0.121,-9.63,0.0305,94.699,4,343893
478,2wmEryA2YLaFwFvA63n3O2,0,1,0.354,0.439,0.279,0.454,0.0,0.123,-8.669,0.0308,204.263,4,249360
479,7lqwSAP2isafyCokjZd7aE,2,1,0.546,0.809,0.015,0.302,5.58e-05,0.12,-15.76,0.309,90.177,4,271467
480,73NAhoL7Ec5pqrisvZ7E4P,1,1,0.962,0.612,0.0762,0.842,0.00372,0.0363,-8.122,0.0489,105.332,4,261573
481,1fYypIR0kaFzaSRbzvtjl9,9,1,0.759,0.664,0.0364,0.739,4.99e-05,0.282,-7.229,0.0415,110.101,4,182120
482,4JAJV4D2902ZQL4A63Q2fe,4,1,0.367,0.428,0.151,0.662,1.84e-06,0.215,-5.433,0.0295,71.515,4,353027
483,4veE1jrMbVSy9FRCiYDGkD,0,1,0.644,0.614,0.0448,0.476,0.0,0.0608,-9.648,0.0321,84.938,4,295000
484,32nmZgbpSPeQA76TO62TP7,1,0,0.922,0.696,0.0629,0.678,0.0279,0.862,-7.237,0.193,157.651,4,318360
485,5GzhOU3ABPksBqLdjortcG,7,1,0.665,0.641,0.0171,0.63,2.91e-06,0.0559,-10.321,0.0297,94.654,4,221627
486,5p1U3tDtcAhhu5Em2eAhsE,4,1,0.935,0.804,0.225,0.749,0.00163,0.0764,-9.598,0.0821,97.972,4,247093
487,2CD8UvBi01dwnriCM8TivL,6,1,0.522,0.713,0.0282,0.677,5.99e-05,0.144,-6.761,0.0253,124.152,4,338732
488,33iAwBBb962LFQei4J0b0b,7,0,0.738,0.683,0.0222,0.764,0.00932,0.263,-7.89,0.0315,123.873,4,269000
489,27sYHmgfRvHFyQ5vrm5nQp,4,1,0.27,0.741,0.138,0.592,0.0,0.224,-7.819,0.0298,128.137,4,342360
490,6ahvJBzznCQvbJt0SmqtkL,6,1,0.752,0.845,0.257,0.663,0.00079,0.243,-8.756,0.0508,103.053,4,665160
491,3KHLxcHQoqtTTGuh06nbpp,11,0,0.648,0.711,0.0407,0.453,0.0,0.343,-6.531,0.0381,86.022,4,247576
492,7lQWRAjyhTpCWFC0jmclT4,8,1,0.387,0.647,0.0655,0.514,0.0,0.398,-10.05,0.0593,79.974,4,240693
493,6qspW4YKycviDFjHBOaqUY,1,1,0.757,0.769,0.311,0.505,7.49e-05,0.0777,-7.345,0.0829,171.804,4,279507
494,1aWV3uY3SIEZVbmv45oFWS,5,0,0.797,0.811,0.0193,0.458,1.41e-06,0.0526,-9.688,0.0402,92.94,4,268533
495,0z5E34e7ZT3XKMYQNXh6tH,10,0,0.224,0.584,0.684,0.533,0.0,0.306,-7.11,0.0305,131.745,3,288427
496,7MYmo0JJJDmu4MZTSAF9y3,8,1,0.18,0.631,0.413,0.516,0.0,0.115,-8.225,0.0353,116.654,4,329800
497,3pEuO9J2MTEmec8kUfYYvl,7,1,0.874,0.813,0.0908,0.882,0.00457,0.147,-7.575,0.0402,125.983,4,236933
498,6xkryXuiZU360Lngd4sx13,7,1,0.807,0.669,0.139,0.727,0.0,0.123,-7.588,0.0353,102.322,4,243493
499,7izFzcBTx3DVXFeFYDeZKB,8,1,0.319,0.549,0.341,0.408,0.0,0.0764,-7.698,0.024,80.133,4,320467
500,0JCAezTC5IlK1a9o0YBEsD,8,1,0.529,0.731,0.00864,0.355,5.14e-05,0.0579,-12.741,0.0603,175.72,4,258467
501,6uQKuonTU8VKBz5SHZuQXD,0,1,0.773,0.799,0.0141,0.623,0.0,0.43,-9.374,0.0812,103.649,4,238800
502,7yhmvQh1JOzbNiNFQo4Tfc,0,1,0.523,0.589,0.475,0.368,0.0,0.108,-12.979,0.0264,89.626,4,201400
503,6Vas6h9lB5mmeVDXdFqlQA,11,0,0.66,0.655,0.0262,0.837,5.85e-06,0.0454,-6.04,0.0723,91.014,4,253613
504,3y8rEUEUdmAcPCpPoLotnO,7,1,0.817,0.591,0.0675,0.907,0.0,0.0903,-5.648,0.0837,151.961,4,280093
505,4OnZR9U5JRFGF1Yza9j579,8,1,0.423,0.635,0.0811,0.712,0.0,0.322,-4.998,0.0283,91.024,4,257960
506,6a5Gi94rOk6cpK5NDk1s1x,7,1,0.35,0.566,0.535,0.477,7.71e-06,0.0849,-10.183,0.0327,145.459,3,293173
507,5C1nbFH5yZl1jm7h7ScLBO,4,1,0.31,0.352,0.147,0.659,0.0,0.0802,-5.531,0.0341,144.039,4,353573
508,4fxF8ljwryMZX5c9EKrLFE,2,1,0.781,0.867,0.242,0.538,1.75e-05,0.316,-16.183,0.361,158.328,4,249933
509,4kvT9cvuKD1nB6eb1WHbzY,7,1,0.469,0.599,0.00894,0.848,0.0,0.0855,-6.395,0.0273,136.07,4,230284
510,6CU0zWIWVTEnmWpSjVHM93,0,1,0.492,0.623,0.211,0.669,3.2e-06,0.111,-9.985,0.0412,94.028,4,245200
511,3KtIVDOChQMVi3SxHc6RrK,11,1,0.23,0.64,0.634,0.421,5.44e-05,0.109,-9.33,0.0274,119.478,4,295987
512,4WnYuVFXe6Si4fZqkxbnvS,11,1,0.495,0.22,0.208,0.769,0.0,0.0985,-5.125,0.054,170.773,4,258333
513,5onGESUxi3P9xLt311oS59,10,0,0.696,0.731,0.122,0.695,0.0,0.106,-5.741,0.45,188.182,4,283027
514,3QRM0qZB7oMYavveH0iEqx,4,0,0.436,0.889,0.0141,0.454,0.000186,0.203,-8.598,0.221,100.36,4,250467
515,4GAGWckW9edK3zB6ZS7Tz5,11,0,0.538,0.586,0.00269,0.676,6.14e-05,0.091,-8.076,0.0599,188.265,4,271093
516,6NGi23FFKq9tH5NR1NcTw2,7,1,0.256,0.352,0.0353,0.698,0.0,0.113,-6.278,0.0303,142.57,4,318533
517,7qnNnQTGxdzI2wZWpa0vDD,11,1,0.238,0.491,0.653,0.458,0.0,0.164,-8.159,0.027,141.724,4,267493
518,6dW75XbJ1WAMljOXWjTK46,5,0,0.364,0.52,0.205,0.449,0.000687,0.191,-8.957,0.0331,189.243,3,303960
519,1FxXNL5NGwKPQvPKUxa3VZ,1,1,0.848,0.79,0.329,0.907,0.273,0.0567,-3.02,0.0358,109.136,4,214547
520,7E81YAfHOaSlnevLjKMghT,10,0,0.515,0.628,0.00276,0.953,0.0132,0.427,-4.989,0.0626,111.134,4,228372
521,1iDYoLIMqZjp7CCaI6uFTr,2,1,0.565,0.587,0.811,0.405,8.56e-05,0.107,-8.951,0.0324,154.57,3,190827
522,7xG1fakElLbxwyr9eyGEK6,10,1,0.135,0.55,0.395,0.241,2.37e-05,0.104,-18.092,0.0482,83.964,4,257867
523,1ukbwpUGSimFKWxI7KfT8h,6,0,0.362,0.667,0.121,0.456,9.39e-06,0.0963,-8.42,0.0252,136.12,4,273400
524,1OFKUn2VLafrHj7ybnap0Q,6,1,0.513,0.49,0.107,0.873,5.19e-06,0.118,-5.861,0.0355,103.272,4,229587
525,0BTGqPIW9acmhhUmENkq5r,7,1,0.211,0.687,0.225,0.583,0.0,0.105,-10.224,0.0639,95.138,4,304160
526,1QlIB0pkLKR8vEDSW7r42t,11,1,0.802,0.623,0.296,0.797,8.34e-05,0.613,-10.826,0.0509,89.274,4,300800
527,7vfvZp6KZJpxiaW6rI9ieM,10,0,0.595,0.583,0.193,0.692,0.0,0.121,-7.932,0.362,174.141,4,253533
528,17aVK3oQdgwVG2l0HpP67W,5,0,0.829,0.807,0.0236,0.651,6.65e-06,0.174,-6.714,0.0477,91.028,4,313293
529,0ibYVniVLMJWvc3eNfYk8T,1,1,0.694,0.721,0.000683,0.924,0.00382,0.0817,-8.282,0.0396,130.947,4,244133
530,4x6gUDeNzAB273nhsNIeuG,10,1,0.7,0.646,0.589,0.721,2.04e-06,0.277,-9.158,0.0413,83.72,4,248893
531,6UlK4332PeeQqffBYfeXEW,11,1,0.38,0.645,0.0493,0.702,0.0141,0.122,-3.86,0.0343,129.91,4,250893
532,4wx38D1Y9vv9WG3T0J6lTA,0,1,0.338,0.687,0.587,0.499,0.00362,0.187,-7.614,0.0278,121.981,4,249973
533,6C3yPXYG2NJYlIYVe5J7hv,4,0,0.607,0.722,0.151,0.745,6.26e-06,0.337,-6.059,0.0536,95.021,4,309947
534,3ldG6XCLDXxWg1N6XhrSKo,11,0,0.751,0.714,0.0128,0.825,0.000569,0.049,-5.447,0.0751,94.074,4,258560
535,4veE1jrMbVSy9FRCiYDGkD,0,1,0.644,0.614,0.0448,0.476,0.0,0.0608,-9.648,0.0321,84.938,4,295000
536,5u3rsmRYRSKJpFHXPT4p07,7,0,0.291,0.713,0.00561,0.378,0.00186,0.0845,-9.04,0.0298,99.055,4,260067
537,455CCMp9OHkIg0St60cxmd,1,0,0.456,0.669,0.34,0.455,0.0,0.0564,-6.94,0.0318,140.157,4,299840
538,2g8HN35AnVGIk7B8yMucww,9,0,0.773,0.78,0.43,0.575,0.0,0.143,-7.247,0.273,84.492,4,252747
539,0cBQbqp5jInL73ZxLBSGlX,11,0,0.348,0.363,0.749,0.388,0.0,0.363,-8.608,0.034,76.099,4,162093
540,6N9uyMZf9pbNOuomveWscp,11,0,0.661,0.703,0.177,0.469,0.0,0.726,-6.515,0.0415,86.038,4,291667
541,61sQYdFNS6sEBYCyr1q5gn,2,1,0.2,0.567,0.0995,0.501,0.0,0.0986,-8.038,0.0241,142.589,3,236773
542,6iXcPsToMyTheci6e1L2ya,6,1,0.34,0.778,0.368,0.568,0.0,0.115,-6.096,0.074,84.121,4,278733
543,2kQLJexCx8wPTAqK0x0ijO,0,1,0.209,0.571,0.0319,0.553,0.0,0.109,-8.584,0.0279,126.215,4,264560
544,7jIujRjK5JKNrMCcAvYUTN,9,0,0.238,0.672,0.0379,0.777,0.00141,0.159,-4.238,0.0956,90.575,4,305573
545,3L9RIFcNF9IDGPRE96EO7N,5,0,0.799,0.69,0.000232,0.805,0.739,0.095,-11.522,0.0336,127.808,4,264280
546,1QoJK5Xf8I9r2sjXdxa9Fq,6,1,0.881,0.533,0.414,0.776,0.0,0.135,-7.016,0.0355,150.008,4,132507
547,5E0hSROoDq1VD1t0ktwi55,0,1,0.606,0.805,0.0749,0.941,1.45e-05,0.415,-6.584,0.0908,106.525,4,278293
548,43sNw9nvGYGLYnNiwI8oMZ,5,0,0.453,0.709,0.0682,0.52,0.0,0.0629,-9.365,0.0301,134.173,4,379240
549,3LklW07tvdx2AHsgfi1Mng,7,1,0.572,0.669,0.00137,0.809,0.0,0.38,-7.146,0.147,97.885,4,249293
550,7sa9hvmSywCFdxAJ9zjCPZ,0,0,0.212,0.497,0.0861,0.551,1.75e-05,0.0997,-8.844,0.0266,137.928,4,292240
551,4QXhRjZacZ1gZUeL7Ukktw,6,0,0.802,0.601,0.2,0.48,0.0955,0.0297,-11.41,0.0732,188.214,4,361107
552,7MooGz4ZPE4bNxjFegR6Jx,9,1,0.836,0.765,0.119,0.502,0.0011,0.171,-7.393,0.0321,144.204,4,289440
553,2BIBtKMUnHyYs3BsEiILTU,5,1,0.503,0.569,0.311,0.517,0.0,0.145,-9.352,0.0332,78.844,4,241293
554,0wfuwgtWKZYRYAONxXPjPO,9,0,0.711,0.874,0.0373,0.658,0.0,0.0915,-12.174,0.241,133.034,4,256333
555,52kDYmU0aE3txkZBKjl0nP,10,0,0.647,0.844,0.113,0.843,0.0439,0.1,-5.763,0.0551,111.893,4,305667
556,2lp8xjq0WTm3HZKHuDEweg,6,0,0.888,0.8,0.035,0.362,3.99e-06,0.0667,-10.849,0.0634,93.059,4,236067
557,1poK64Wt7p7VwrAbFgD5hS,8,0,0.807,0.715,0.157,0.721,1.75e-06,0.309,-5.622,0.0541,86.26,4,277320
558,0TxFZthE81cgf5zZvpnkPP,9,1,0.923,0.808,0.138,0.758,0.000955,0.294,-4.917,0.0306,120.096,4,272867
559,6gp5reJaprmqjZnRFbpqK2,10,0,0.586,0.753,0.142,0.443,0.0,0.0898,-10.503,0.0696,121.549,4,295573
560,0XVikcHfkoBvJ5ZU8xQBWn,8,1,0.763,0.736,0.0179,0.864,1.62e-05,0.345,-6.567,0.0397,108.828,4,194560
561,4Q1UwAB4nL3l4k41vkZoyg,4,1,0.141,0.224,0.115,0.657,0.0,0.125,-7.182,0.0558,175.994,3,305707
562,0yv6BYFfviMImtUPwzEXQp,1,1,0.453,0.769,0.0581,0.703,2.23e-06,0.114,-5.705,0.027,100.094,4,268413
563,6PhOzQShyz2vjELsXax7TQ,7,1,0.564,0.822,0.204,0.545,2.71e-06,0.105,-7.933,0.445,87.985,4,322267
564,5cKQS9890SpoU2DyqclNWG,8,0,0.844,0.805,0.0468,0.754,1.79e-06,0.0855,-6.679,0.156,90.214,4,212560
565,7gRPARHLsDZaf3QxSTuKT8,1,1,0.831,0.757,0.0039,0.68,0.0,0.0742,-8.857,0.0338,97.382,4,315600
566,2aw72RcR4WQvmA9bICK8QZ,10,1,0.0692,0.482,0.722,0.301,0.0012,0.166,-10.341,0.0273,139.853,4,211293
567,6FQklDAiYv2CR7BQOWDRx2,11,0,0.912,0.935,0.00475,0.735,0.0926,0.0415,-9.588,0.0779,127.042,4,201133
568,3zeyP0JnzXEx3uZLmpOdtP,1,1,0.29,0.635,0.317,0.33,2.7e-05,0.0765,-11.928,0.0299,139.896,4,352733
569,4Cmpnt9GsAoF60tEdmpG3j,3,1,0.192,0.503,0.53,0.628,7.67e-06,0.153,-6.263,0.027,90.021,4,292160
