,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
381,0kapmJEBBZ1jy6LNhqtZj8,5,1,0.605,0.688,0.0574,0.438,6.94e-06,0.106,-12.005,0.0231,102.662,4,223827
382,1HKzbaJa69dMplZfb49TN1,9,1,0.605,0.768,0.393,0.547,8.65e-05,0.116,-13.055,0.0497,121.97,4,197840
383,0TQJdHkhAU45WV3ZjQ5xbF,11,1,0.917,0.673,0.277,0.657,0.0,0.346,-10.396,0.0666,87.557,3,147333
384,2GEigdxii0cIc0nVRohyRm,7,0,0.958,0.725,0.206,0.545,0.00139,0.173,-12.042,0.0325,103.406,4,245200
385,1vJOi8S2MSq3jZsni1gm4x,4,1,0.881,0.547,0.0023,0.753,0.00347,0.162,-10.834,0.0296,156.988,4,179027
386,2tIOS5Rm07vQbsaRjdKvPC,1,1,0.591,0.449,0.275,0.957,2.08e-06,0.295,-2.989,0.0671,127.971,4,175307
387,4aloxog6eatkPa34BFmj8G,11,0,0.75,0.666,0.126,0.803,0.000176,0.609,-4.636,0.0288,130.443,4,231600
388,0MHTpNtTcrdseMWAhh7Sdp,5,1,0.676,0.614,0.000657,0.885,8.52e-05,0.139,-6.677,0.0265,111.393,4,218067
389,0q4xWbV08szzUpGPhVsrcD,4,1,0.324,0.566,0.0597,0.769,0.0,0.579,-4.973,0.0469,159.651,4,204480
390,4LzdgN6x9EHyE8MDjrq4lq,4,1,0.961,0.815,0.0921,0.68,0.000349,0.0741,-9.73,0.0474,112.863,4,256840
391,5j2yIrnbgDW51GM95ZjqDj,0,0,0.294,0.551,0.47,0.214,0.0,0.141,-16.631,0.0282,75.268,4,171907
392,5AhkKqAdObA7yvXyGd6pQn,0,1,0.887,0.616,0.0241,0.682,0.0346,0.544,-8.507,0.0285,116.902,4,274080
393,5OUfoG39D9qGF6FcvX3Yp7,11,1,0.894,0.713,0.0948,0.862,1.24e-05,0.33,-10.235,0.0519,113.268,4,301800
394,35k31HZI4z9PbBOioaI4dZ,7,1,0.774,0.515,0.0249,0.766,0.00103,0.455,-12.768,0.0343,146.911,4,221000
395,5fnOrhQ4KgT5irGCjIccGH,9,1,0.518,0.526,0.169,0.515,0.000816,0.181,-11.169,0.0389,136.543,4,234493
396,5TSSjhWoGjWJfkfa6lziFJ,0,1,0.258,0.554,0.348,0.487,1.33e-06,0.213,-7.604,0.0264,131.127,4,285027
397,7L3b6iaVhDVjfo52Hbvh9Z,0,1,0.658,0.591,0.327,0.804,5.98e-06,0.0818,-7.299,0.0454,111.457,4,329413
398,1JSTJqkT5qHq8MDJnJbRE1,1,1,0.74,0.82,0.543,0.452,0.00294,0.0714,-9.796,0.0348,117.401,4,253920
399,3EzlF0tKEQstSzFqWzkLZE,11,0,0.877,0.927,0.022,0.575,0.014,0.0391,-5.553,0.0431,117.128,4,294787
400,1gbL6TqKuJOaUstIvMBMNc,7,0,0.488,0.647,0.112,0.507,2.03e-06,0.184,-11.175,0.0335,123.578,4,233240
401,3ZZq9396zv8pcn5GYVhxUi,11,0,0.892,0.739,0.129,0.459,0.0194,0.0474,-14.42,0.0294,107.115,4,222320
402,1OOtq8tRnDM8kG2gqUPjAj,3,0,0.915,0.779,0.0491,0.867,7.98e-06,0.197,-3.704,0.0457,138.858,4,258040
403,5prTs2HAw2G4idHZyeFp8o,8,1,0.184,0.435,0.195,0.658,0.0,0.102,-8.179,0.0661,130.276,4,269787
404,4aKIs5t9TqP59btlCGPrgw,11,0,0.812,0.727,0.0351,0.685,4.43e-05,0.0973,-7.159,0.0398,88.75,4,271893
405,3ir8K4Cba553mOjsl8ZCJ0,7,0,0.699,0.631,0.551,0.503,0.0,0.137,-12.083,0.0766,90.205,4,215387
406,0QKfiqpEU4h9ycPSzIFwYe,3,0,0.835,0.617,0.0891,0.533,4.04e-06,0.0415,-11.516,0.0651,158.86,4,244707
407,1TfqLAPs4K3s2rJMoCokcS,0,0,0.875,0.692,0.225,0.711,0.0,0.12,-7.498,0.0317,125.135,4,216933
408,1HerMONdBbVd0IQJE73sgZ,4,0,0.28,0.741,0.0593,0.623,0.0,0.128,-6.284,0.0318,100.621,4,264773
409,55uZJFuImJzBXLeBC3x7Co,5,1,0.191,0.49,0.198,0.457,2.07e-05,0.103,-8.573,0.0255,82.791,4,237067
410,3RKl5yjCyj1hqOJ3TeFqyQ,0,1,0.833,0.465,0.405,0.619,0.0,0.269,-9.036,0.0488,108.293,4,273720
411,1Gxaks4MTbjMCAQ20rx4Iy,9,1,0.547,0.615,0.283,0.563,0.00118,0.117,-7.585,0.0254,105.772,4,295053
412,3FlOciKDqFlTMPeC7t92Qy,8,0,0.984,0.758,0.00486,0.638,0.0141,0.0938,-13.01,0.0378,136.502,4,320840
413,5u8bqfaYSh0qVTsgslPknf,7,1,0.324,0.639,0.567,0.403,0.0,0.67,-12.401,0.0349,132.56,4,255600
414,39lSeqnyjZJejRuaREfyLL,0,1,0.685,0.691,0.0433,0.812,1.16e-06,0.299,-7.772,0.0558,127.568,4,220627
415,0F0MA0ns8oXwGw66B2BSXm,10,0,0.709,0.619,0.00388,0.703,0.205,0.163,-9.414,0.0525,115.043,4,457133
416,5DPpbYqJi4OfgnV8fz1JsQ,11,0,0.558,0.666,0.00394,0.667,0.000148,0.0733,-9.486,0.0388,118.556,4,474467
417,1fQyiulxuPu8ywfIrOM3ft,2,0,0.905,0.596,0.116,0.568,0.139,0.0412,-15.168,0.034,108.184,4,330977
418,7LmDmvqagpX0PKxveGtZTa,0,1,0.89,0.851,0.0712,0.808,0.0504,0.156,-4.695,0.0355,110.566,4,229653
419,3N2nIBN3a9J40PIij4gW5F,2,1,0.878,0.934,0.333,0.419,1.74e-05,0.12,-13.264,0.17,120.973,4,194000
420,32ad0ZupTeXWXEarOfLtuz,2,1,0.799,0.966,0.192,0.5,0.000305,0.0675,-7.692,0.179,121.996,4,224920
421,6y9VZNRczyKeQihebHSMJ8,9,1,0.974,0.798,0.0725,0.767,0.138,0.0985,-10.502,0.0421,129.401,4,222387
422,2374M0fQpWi3dLnB54qaLX,9,1,0.732,0.671,0.257,0.373,8.01e-05,0.0481,-18.064,0.0323,92.718,4,295893
423,4N1dFbXmRng8qJ3KdJrbLr,1,1,0.803,0.789,0.148,0.808,1.32e-05,0.84,-6.176,0.0881,123.011,4,188373
424,4cMHCRLPNoEbpnl2rz6GS9,2,1,0.814,0.598,0.116,0.901,0.0401,0.178,-6.081,0.0359,153.24,4,231120
425,0Co8hKbjUy273NrGliGdWZ,2,1,0.361,0.573,0.597,0.429,8.18e-05,0.0839,-8.68,0.0294,139.097,4,233240
426,7C0rG4oWO7VeZcffyW1sK9,1,1,0.314,0.663,0.186,0.482,0.0,0.0521,-12.093,0.0479,144.13,4,328707
427,2SQkCUj5rYrFCRKnaTbYYr,1,1,0.727,0.777,0.196,0.456,3.23e-05,0.0473,-12.736,0.033,111.981,4,300880
428,2wjCYgpCMywSDkds2c8Rq6,2,1,0.962,0.689,0.36,0.755,3.02e-06,0.0842,-8.202,0.0622,120.764,4,248000
429,5ausAcykeLLlWCqQ85PGHR,9,0,0.678,0.823,0.0234,0.433,0.00232,0.106,-12.608,0.0556,98.79,4,212120
430,3VZmChrnVW8JK6ano4gSED,0,0,0.744,0.805,0.119,0.602,0.000122,0.0581,-9.7,0.0579,94.382,4,238600
431,0ZfZaT7NByalxa6bct5G67,0,1,0.674,0.711,0.381,0.609,1.24e-06,0.204,-9.042,0.0764,118.132,4,224733
432,5Jak77MTrWWypQr85wmXeo,0,0,0.898,0.723,0.529,0.633,0.0,0.0701,-11.24,0.0357,116.95,4,223693
433,5ZpDiWqCG93McsnuHu9uCR,5,1,0.286,0.779,0.0463,0.742,5.56e-05,0.157,-8.534,0.0368,100.2,4,277480
434,4Uc92KQTn1wS3Rk5Q4rHcu,4,1,0.97,0.626,0.0851,0.907,3.04e-06,0.0825,-7.488,0.0704,148.704,4,253447
435,5G9KcZaxfCysfv4EryCB9b,4,1,0.982,0.595,0.0569,0.928,0.0,0.0336,-4.457,0.0503,149.975,4,252885
436,4YUlGNZfYA6EUE5KDsGqpC,7,1,0.761,0.639,0.0674,0.923,0.0,0.0879,-5.708,0.032,97.874,4,175347
437,4ECNtOnqzxutZkXP4TE3n3,0,1,0.377,0.451,0.0188,0.962,3.17e-06,0.277,-3.947,0.0734,131.435,4,323707
438,4KcshFM1IjZStr8ROGhYzN,0,1,0.837,0.755,0.781,0.448,0.148,0.244,-9.794,0.0256,95.57,4,257040
439,5vXsj8L4DK1gGQ43BBG028,8,1,0.292,0.543,0.767,0.227,4.29e-05,0.103,-11.247,0.0298,123.548,4,234560
440,2H7PHVdQ3mXqEHXcvclTB0,5,1,0.625,0.866,0.137,0.73,0.0,0.0843,-8.201,0.0767,118.523,4,379267
441,5yogRsv5ggT6iCnFgvdpho,0,0,0.695,0.679,0.0957,0.609,0.00113,0.0474,-9.482,0.0347,132.467,4,198000
442,59xhCcRskqyMtKzdvLZDfV,7,1,0.967,0.69,0.127,0.837,7.2e-06,0.102,-8.312,0.0289,113.817,4,230160
443,6sleEAnBH0sZMe0pOQNidG,11,0,0.637,0.638,0.00736,0.783,0.0447,0.0381,-9.455,0.0435,115.269,4,297093
444,6kCJMxv445L2okuTiou1fR,8,1,0.737,0.565,0.00777,0.894,0.0,0.49,-5.241,0.175,182.262,4,229200
445,3ZXcjz3A5vNsR5dA1e6ITl,7,1,0.682,0.609,0.126,0.777,0.0,0.519,-5.853,0.0377,149.252,4,219373
446,7AslBsiVLQAGrmFmi79ZeK,1,1,0.131,0.366,0.646,0.238,1e-05,0.0876,-13.853,0.038,68.377,4,200507
447,7LFer4drCtWSyD8oxORZtC,5,0,0.954,0.756,0.0848,0.773,0.0026,0.0792,-6.65,0.0306,98.384,4,336800
448,1diEQsD8PJC9hXB5Gpfgtn,9,1,0.651,0.671,0.269,0.636,4.09e-06,0.18,-6.673,0.0558,81.477,4,222040
449,3OQtbwQ9U4A0VDH1rjamZJ,10,0,0.746,0.691,0.0418,0.79,6.93e-05,0.091,-10.263,0.0633,108.266,4,225853
450,4gic8wdcwH3kPjfHAPITLK,9,1,0.539,0.624,0.0322,0.976,0.00813,0.0429,-6.947,0.0895,95.499,4,209693
451,56KqaFSGTb7ifpt16t5Y1N,9,0,0.866,0.797,0.291,0.872,0.0,0.284,-6.727,0.0575,129.885,4,222427
452,1qV6e4ITnfGmA6m6Vklvbi,7,1,0.708,0.601,0.0285,0.649,7.71e-05,0.127,-10.57,0.0554,121.66,4,201133
453,3iA4foXIFpekwHyma7pRs1,1,0,0.588,0.646,0.0854,0.809,0.0,0.0806,-3.99,0.0282,139.2,4,229467
454,2rzPxJ8y7ekQwmAIVyStmf,7,1,0.796,0.565,0.0222,0.966,3.35e-06,0.166,-5.49,0.0634,124.876,4,251893
455,15ob9SMGLWrexuPuyuMjKl,9,1,0.875,0.775,0.135,0.866,0.0376,0.152,-3.598,0.0295,131.338,4,295067
456,6sQhzyoKVtjB1xohOJRt06,9,0,0.378,0.608,0.0501,0.907,0.0,0.0965,-7.245,0.0434,129.052,4,226760
457,7HF88mJXq8DpotZohoW2mo,2,1,0.631,0.689,0.0684,0.789,0.000516,0.297,-8.565,0.0359,110.739,4,240667
458,17RxTPSIGg0WP92dAiZliC,6,0,0.806,0.695,0.361,0.826,0.00366,0.113,-5.298,0.0299,138.675,4,245933
459,0huaODTI1xKsfJJk8EJEkf,1,1,0.167,0.41,0.318,0.24,2e-06,0.0741,-14.55,0.0318,112.808,4,296107
460,5GzyRXMbtyoN8A4lgYicTP,10,1,0.185,0.559,0.813,0.469,8.33e-05,0.134,-8.26,0.0355,139.079,4,263320
461,1zCGS6bgV9rHVot0hELx5S,7,1,0.846,0.631,0.0117,0.641,0.107,0.108,-9.85,0.0264,133.953,4,332933
462,0cTwMCvozZBj8jCq6o27nk,7,1,0.916,0.491,0.23,0.751,1.22e-05,0.0666,-11.549,0.0686,152.43,4,236735
463,6n4t5iMFjHmA3ErCOLT9O8,5,1,0.746,0.746,0.102,0.895,0.00022,0.0594,-5.38,0.0657,115.691,4,225840
464,173r99cYlRApif8GLPrLqt,5,1,0.79,0.831,0.176,0.47,0.0,0.097,-10.939,0.0529,108.969,4,169987
465,01MXkFA8sL7at6txavDErt,7,1,0.554,0.388,0.202,0.72,0.000288,0.283,-5.541,0.033,141.283,4,341747
466,5KiDWqKsU0EfXQJdnWSOn9,2,0,0.898,0.766,0.467,0.651,7.71e-05,0.147,-11.411,0.0349,131.487,4,204813
467,2kulOHR2XY6YDZCWXb38hn,6,0,0.899,0.846,0.0219,0.922,0.355,0.0623,-4.206,0.0438,122.195,4,362373
468,7D4EtbE7LfQiH8CWj7fQoz,0,0,0.0643,0.539,0.404,0.306,0.0,0.0608,-15.067,0.0264,102.245,4,293307
469,5tE2kEW1Jom3Qc93UPBT79,6,0,0.504,0.711,0.17,0.647,0.0,0.234,-5.225,0.0353,132.752,4,253653
470,5eaK7PLGwyDXmHfTdWZZuE,0,1,0.366,0.587,0.0766,0.237,0.0,0.139,-18.466,0.0272,84.764,4,211933
471,2KaA0Tgl3RmQLzcvLEtzLH,0,1,0.796,0.698,0.356,0.456,2.96e-05,0.0313,-12.773,0.039,81.66,4,322333
472,6l9fOwFZ2pZzGUAVnPM76l,8,1,0.122,0.267,0.689,0.16,0.0,0.086,-13.155,0.0362,62.308,4,244973
473,1jDJFeK9x3OZboIAHsY9k2,6,1,0.772,0.504,0.356,0.904,0.121,0.14,-6.863,0.179,176.808,4,183440
474,1pB5Y2BPLez1J49KKKewUE,9,1,0.56,0.495,0.00658,0.772,6.27e-06,0.182,-11.164,0.0535,153.743,4,239000
475,1ArdfXwdvwzapms9p1wxEb,11,1,0.937,0.7,0.232,0.618,2.65e-05,0.072,-4.593,0.0261,106.061,4,286973
476,2QaTacWkV0bC68QYNCI3k6,7,1,0.769,0.825,0.249,0.759,0.0,0.348,-13.983,0.0769,112.611,4,156173
477,6ABtlkvl08XQo6Xu24FJaf,5,0,0.428,0.452,0.151,0.674,1.09e-06,0.094,-5.636,0.0355,187.159,4,352587
478,3OghNV9ZOUbAj62CZptOEP,4,1,0.739,0.586,0.135,0.574,0.0,0.169,-10.83,0.0312,146.738,4,211227
479,3iMLRCGHLQ135LtMjKLkO8,1,0,0.803,0.671,0.0921,0.514,1.53e-05,0.137,-13.561,0.0239,100.771,4,258206
480,57ebBLITHpRgRKGrlbxMZS,11,1,0.252,0.202,0.0979,0.644,0.0,0.109,-5.212,0.0324,85.04,5,267080
481,0gX18ikvVSzGgNGx939SOe,11,1,0.611,0.604,0.0491,0.487,0.00485,0.0797,-7.211,0.0305,159.607,4,261827
482,4XcUFQNTiX4IHmA4K51snP,2,1,0.639,0.689,0.263,0.497,5.6e-06,0.218,-14.377,0.0319,114.034,4,212893
483,5x5FUXjs53WbPuTwT6WD8d,9,1,0.75,0.525,0.00831,0.931,0.0,0.106,-5.593,0.0583,89.9,4,194067
484,0WbfjzHowY2PZAco1JEvis,10,1,0.712,0.758,0.589,0.576,9.57e-06,0.146,-11.477,0.0417,128.214,4,226627
485,0iR5u87eNaxH9VQXQLQ7Db,0,1,0.962,0.651,0.0517,0.866,5.95e-05,0.121,-9.069,0.0317,149.258,4,303680
486,26lCNg8WekUoDbLhEbUyXZ,9,1,0.639,0.522,0.0286,0.74,0.00126,0.145,-6.496,0.0284,139.031,4,259747
487,0sUY9EnmEocSiOmrC8KJQr,5,1,0.205,0.61,0.527,0.398,1.07e-06,0.135,-6.782,0.0253,109.884,4,219432
488,35lAjvsvS9k9HHuP1fjDT8,2,1,0.685,0.624,0.541,0.512,0.00478,0.26,-10.041,0.0297,93.059,4,245560
489,18URo35acNKRTHfEdjTcGn,4,1,0.617,0.602,0.000343,0.877,0.635,0.0551,-6.606,0.0515,123.679,4,247962
490,1BkY0N8ChFk2mdLbAUu8ZK,7,1,0.966,0.805,0.459,0.418,0.0,0.288,-14.374,0.0979,149.724,4,205427
491,10I09MLZCY4pK37XxAfkw0,0,1,0.335,0.777,0.359,0.521,0.11,0.0594,-8.443,0.0277,97.623,4,393387
492,3LUrih1nLwx0vL0QihnpdI,0,1,0.878,0.528,0.0395,0.922,0.00139,0.242,-4.277,0.0395,166.521,4,195893
493,0pEu81PfEP0L9u4iTY5zvI,9,1,0.805,0.725,0.312,0.73,0.0,0.161,-6.514,0.0299,100.021,4,193387
494,1asbauP5iqBr21MTpWDdNS,6,1,0.174,0.454,0.786,0.322,1.45e-06,0.073,-11.145,0.0295,180.058,4,259200
495,6KgBoqgnh8i6AjU0slFeYe,3,1,0.126,0.478,0.77,0.286,3.4e-05,0.188,-11.937,0.0305,117.445,4,210360
496,5eMZ3EPIMGoWlrrVhxatdv,9,0,0.641,0.687,0.0381,0.649,1.08e-05,0.043,-6.776,0.0273,114.811,4,217960
497,3rZLNPadgHyZ2ST4UgrsI1,0,1,0.491,0.363,0.2,0.867,1.15e-06,0.134,-8.635,0.0563,147.93,4,210400
498,51H2y6YrNNXcy3dfc3qSbA,9,0,0.84,0.729,0.0102,0.989,4.45e-05,0.443,-4.613,0.049,126.47,4,352906
499,3ErsOxqe2RmXkR65wkygDz,1,1,0.798,0.855,0.254,0.48,2.16e-05,0.151,-8.902,0.0588,97.793,4,230240
500,5BxoKS16fDiOpcwTztQF30,10,0,0.828,0.822,0.115,0.686,0.000982,0.0463,-10.456,0.0472,117.743,4,235693
501,4FA8jE1vcop4S3XqUWdSnP,2,1,0.646,0.583,0.0984,0.905,0.00019,0.0593,-6.132,0.0733,173.982,4,226827
502,63CHa6rmamv9OsehkRD8oz,1,1,0.111,0.58,0.198,0.498,0.0,0.132,-6.901,0.0277,116.271,4,206360
503,7N3PAbqfTjSEU1edb2tY8j,0,1,0.795,0.572,0.171,0.835,0.000377,0.0702,-6.219,0.0317,129.981,4,241600
504,0mHyWYXmmCB9iQyK18m3FQ,9,0,0.0562,0.487,0.414,0.246,0.0,0.0983,-14.104,0.0376,61.084,4,251107
505,0GTK6TesV108Jj5D3MHsYb,7,1,0.89,0.744,0.175,0.798,0.00367,0.26,-5.981,0.0364,125.061,4,268507
506,3m0y8qLoznUYi73SUBP8GI,4,1,0.738,0.788,0.0103,0.846,0.000281,0.26,-5.017,0.0372,115.636,4,245253
507,2wSAWEYUHkt92X4SBAPqZE,10,1,0.894,0.668,0.225,0.73,0.0,0.188,-7.182,0.0366,92.049,4,252773
508,1Qrdlkgg9I4J7r3P4kZNwr,11,0,0.593,0.552,0.052,0.552,0.0,0.046,-9.736,0.0364,208.571,4,269760
509,7gaQtc0vrSpmRJpSMDiPEk,1,1,0.8,0.716,0.111,0.556,0.0076,0.0422,-13.917,0.0406,108.828,4,383440
510,5TIc5WzpyxVZxAjYm9oJi8,7,1,0.789,0.783,0.177,0.573,8.5e-05,0.043,-8.521,0.0462,122.744,4,261893
511,4moXVLw4YS7tVNmjs8v60A,11,1,0.594,0.525,0.0549,0.842,0.0,0.275,-12.12,0.0353,148.803,4,239733
512,4y1LsJpmMti1PfRQV9AWWe,6,1,0.725,0.71,0.22,0.799,0.000602,0.349,-4.897,0.0328,120.372,4,238267
513,60StghTk9dzZHrtd470zcp,9,0,0.723,0.602,0.0521,0.941,0.0,0.173,-4.873,0.162,126.143,4,329773
514,5tzbM8m70V977Ezpfk8IPS,0,1,0.294,0.726,0.487,0.449,1.34e-06,0.0824,-9.206,0.0286,130.388,4,241333
515,2TIKxe1afsEcYWBvyTgQt3,10,0,0.872,0.858,0.109,0.749,1.59e-05,0.145,-10.577,0.0887,134.386,4,262467
516,08JKuFJCHJVw1SgHHjwsS9,9,0,0.981,0.734,0.0208,0.821,0.000103,0.0932,-11.586,0.0329,129.771,4,234867
517,6JNJERZGJwDVgkmbohBw7u,6,0,0.778,0.814,0.219,0.686,0.00382,0.155,-12.172,0.0342,106.679,4,246440
518,5dNycZ5wpyN5RIpwaXIXG6,11,1,0.43,0.317,0.0237,0.967,0.00205,0.131,-3.62,0.169,196.568,4,278213
519,2bZswvNGESo7MKeg7SQ9rp,4,0,0.969,0.769,0.0588,0.595,0.0,0.18,-11.796,0.028,113.971,4,256673
520,0b5eH3euyAs3pyfoebeWaZ,7,1,0.862,0.789,0.694,0.738,7.79e-06,0.136,-5.693,0.0327,108.241,4,286733
521,3w0zTV8qCTJJg0bNFNq2ZO,10,1,0.961,0.876,0.447,0.358,0.34,0.169,-17.218,0.0365,105.594,4,256067
522,6VAKyYoJQu1hwjWNvxQVTt,1,1,0.662,0.748,0.198,0.551,0.0,0.0978,-8.624,0.0235,113.524,4,260613
523,7ozMJf8OMc9vRcZmAN8wPt,1,0,0.885,0.774,0.123,0.626,4.01e-05,0.125,-6.821,0.0317,124.131,4,237027
524,2ZqT3GcisHUBsEaqhLGHwU,10,1,0.781,0.901,0.2,0.654,0.0,0.165,-10.15,0.0655,110.131,4,180240
525,6HA97v4wEGQ5TUClRM0XLc,4,1,0.587,0.466,0.089,0.438,5.62e-06,0.113,-12.858,0.0608,193.1,4,233000
526,37nxLdGbmgEYQYrqe14xOp,9,1,0.903,0.743,0.0515,0.5,0.0,0.0373,-14.105,0.0513,112.989,4,249560
527,179SfVFJ0ZN41toTxnpgRD,3,0,0.866,0.759,0.0261,0.675,0.0341,0.431,-14.366,0.0422,127.522,4,543560
528,3wqoAzrr5htxSZ7KzxhLHg,5,1,0.305,0.577,0.312,0.665,8.89e-05,0.138,-5.572,0.0285,101.807,4,228800
529,3L9SXYL2XOl0JJ754YgBsS,5,1,0.22,0.514,0.367,0.303,6.24e-05,0.101,-17.269,0.0301,131.705,4,191493
530,4kwFh3RBxE5n9a6FwFw2tl,0,1,0.606,0.645,0.363,0.704,0.000193,0.213,-7.005,0.0301,120.552,3,284200
531,4mhIed8oGCswH4d5pxClnv,9,0,0.814,0.583,0.00088,0.891,0.000163,0.103,-4.565,0.0345,136.794,4,229267
532,4FMNpPI7mkhdeFCCk6fZiE,2,1,0.371,0.807,0.082,0.764,3.87e-05,0.115,-5.186,0.0312,119.867,4,238360
533,1QbQL5m30YNvukitIqAnFG,10,0,0.719,0.686,0.258,0.609,0.00015,0.113,-11.469,0.0444,127.736,4,320528
534,0pUVeEgZuNyFzIMKp67RbS,9,1,0.647,0.391,0.0177,0.815,0.00226,0.276,-6.197,0.0518,84.383,4,299240
535,5vYhr2kgOonJtWeJq5qZzU,0,1,0.607,0.648,0.0139,0.755,0.000253,0.225,-7.901,0.03,126.341,4,294587
536,3CSpzkoL1XgDBZ1q9aDCUV,4,1,0.833,0.696,0.0736,0.943,0.0,0.653,-2.962,0.0431,129.003,4,194867
537,57trQKFZdJxHia4sMJioWk,5,1,0.234,0.448,0.147,0.35,2.27e-06,0.0842,-16.239,0.0393,177.279,4,302933
538,3wfujdbamR3Z46F4xav7LM,6,1,0.504,0.582,0.124,0.606,0.00139,0.151,-9.961,0.0289,111.441,5,234493
539,1ytzrpWRCpUasHmT5P4LRt,1,0,0.697,0.597,0.375,0.822,0.000114,0.128,-5.602,0.0398,164.384,4,220520
540,2iitSsbNPH0EJPyyEpvSgg,11,0,0.86,0.705,0.231,0.846,2.1e-05,0.71,-4.618,0.0466,115.076,4,264133
541,0o4e5Tt4vorx2012FrGIjV,10,1,0.956,0.594,0.0316,0.756,0.000102,0.222,-8.82,0.0379,143.301,4,304920
542,3Tows9RnoAq9CmMJaII2cO,2,1,0.402,0.584,0.448,0.612,0.0,0.171,-5.833,0.0283,81.182,4,283733
543,2hQnLzly0jRPpLPp23sA4i,2,1,0.859,0.606,0.089,0.777,0.0,0.321,-11.034,0.0347,123.077,4,240827
544,4TIkesxpN5caX6XpsiirnH,3,0,0.415,0.599,0.667,0.442,0.0,0.143,-9.755,0.0239,96.213,4,255720
545,5mooLgb601ws7PbKe2m1HQ,5,1,0.92,0.808,0.156,0.611,0.0,0.49,-9.298,0.0493,110.898,4,241133
546,5RgGHpa9S3txqJTxyRChx4,10,0,0.847,0.783,0.000454,0.856,0.196,0.221,-5.302,0.0945,118.093,4,214960
547,0uBwcaTkY1BPpIZhxuhS67,6,1,0.337,0.551,0.521,0.572,1.86e-05,0.0859,-7.244,0.0328,82.22,4,212667
548,0ObLFkX9bnGBZMFVeLFRN4,2,0,0.961,0.82,0.295,0.596,8.54e-06,0.0635,-8.384,0.0275,113.799,4,246293
549,3DDNT4gjsx3RF7jsEf03FH,4,0,0.789,0.702,0.233,0.71,0.01,0.0817,-5.251,0.0323,87.701,4,265147
550,7xMb5yLHaSpQa6V6np64Z4,9,0,0.726,0.765,0.0278,0.609,0.000417,0.545,-9.629,0.0377,120.191,4,249347
551,1fF2dvBsbTk2wrOEaR6f5B,0,1,0.93,0.745,0.148,0.911,0.000522,0.375,-6.259,0.0285,107.239,4,249227
552,0mZNKyrUmsrlDRoYHWsyMu,2,1,0.777,0.672,0.0786,0.897,6.4e-06,0.389,-4.92,0.0541,110.289,4,211840
553,4WrwO9Un3ji5wnNySDGHwQ,8,1,0.795,0.589,0.427,0.641,0.0,0.0558,-5.533,0.0313,204.003,4,249880
554,7cgSsrrbpdgmiuyuxCUg4u,2,0,0.715,0.646,0.0392,0.796,0.00716,0.0588,-3.865,0.0743,90.667,4,322412
555,0SO4oJBmDNjniJwjlHaIhO,11,0,0.775,0.707,0.0665,0.806,0.00212,0.097,-8.002,0.0306,107.152,4,313160
556,1NAarOU6vhcd1AEoOxUFMg,8,1,0.0763,0.598,0.553,0.333,3.33e-06,0.0773,-11.055,0.0313,129.048,4,228667
557,7t6CAWplijBj4sdl0q3z0e,4,1,0.763,0.611,0.00957,0.946,0.0708,0.36,-5.357,0.0378,125.398,4,273907
558,1sLTxLJzyoBJiPzv420KAx,8,0,0.891,0.98,0.283,0.846,0.149,0.052,-7.696,0.139,121.562,4,271000
559,4wX7kEkj1UgFDMFbZIR3kZ,4,1,0.75,0.576,0.0145,0.904,0.00167,0.0996,-5.671,0.0324,138.94,4,214053
560,11Vl4RR9geS1m9at8BkVgO,7,0,0.825,0.763,0.395,0.812,0.0,0.101,-7.05,0.0415,121.936,4,271947
561,2h41e1ebabMfij3upGdymH,7,1,0.85,0.507,0.185,0.697,6.97e-06,0.31,-6.26,0.0304,146.659,3,232360
562,6BwWWFhkLzTkLNyH3CNt28,2,1,0.966,0.71,0.141,0.774,0.0136,0.0348,-9.335,0.0333,133.924,4,185026
563,7nRwpTzjrFFNFpdHT76NOz,7,1,0.919,0.766,0.117,0.872,0.000545,0.314,-4.096,0.0421,118.465,4,218960
564,6RXBjCDKM6vAGiX4ojUD1E,9,0,0.82,0.517,0.0198,0.776,0.00066,0.0851,-11.476,0.052,120.571,4,208240
565,3vV3cr2TpPqFk07zxYUbla,11,0,0.37,0.409,0.00719,0.92,0.00105,0.0823,-5.439,0.12,145.085,4,290960
566,5Y11OSMr5hqiEu8ZJoXU17,5,0,0.533,0.691,0.000775,0.803,0.175,0.123,-7.464,0.0501,130.833,4,207240
567,3sIsG7vDZr17BVimMeZZQS,9,0,0.932,0.66,0.0371,0.749,3.74e-05,0.042,-7.282,0.0372,91.464,4,323613
568,49WHeJQX3mmym5n5YFRlmY,0,1,0.875,0.685,0.0543,0.845,0.0,0.118,-4.254,0.027,113.873,4,181248
569,4x1LynYPM9qOtmB7ggoVz0,0,1,0.413,0.51,0.0473,0.389,0.0,0.111,-9.343,0.0326,105.753,4,318040
570,34kNeqnJJqO4wDiEJdQhxo,1,0,0.926,0.697,0.343,0.828,0.0154,0.271,-8.796,0.0266,108.367,4,215400
571,3OM0cHwmJv6ZpsCgrEzXPh,0,1,0.537,0.663,0.259,0.588,0.00626,0.221,-14.416,0.0405,102.738,4,240800
