,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
497,Kiss And Make Up,Kiss And Make Up,Dua Lipa,2018-10-24,189173,33,0.678,0.0658,0.678,0.729,0.0,0.303,-4.188,0.137,99.895,4,2
498,Hear Me Say,Hear Me Say,Jonas Blue,2021-05-28,190772,73,0.697,0.133,0.697,0.836,4.46e-06,0.0754,-5.005,0.0437,121.977,4,2
499,In the Nights,In the Nights,Lucas Wintz,2021-07-02,145610,45,0.663,0.117,0.663,0.672,0.0,0.0756,-12.442,0.13,124.974,4,2
500,No More Worries,No More Worries,Luke Bergs,2021-07-23,212955,40,0.708,0.00285,0.708,0.793,0.84,0.277,-7.629,0.0327,122.012,4,2
501,Better,Better,HUGEL,2020-02-28,173698,57,0.735,0.0152,0.735,0.792,1.67e-06,0.0784,-5.818,0.0414,112.066,4,2
502,Freedom,Freedom,Kygo,2020-04-17,198635,71,0.715,0.127,0.715,0.635,0.0,0.0862,-6.591,0.0791,112.887,4,2
503,Golden Hour,Golden Hour,InRp,2021-04-16,184615,40,0.631,0.0588,0.631,0.556,0.0104,0.151,-7.684,0.0944,103.959,4,2
504,My Everything,My Everything,Acn8,2021-03-05,227295,37,0.722,0.211,0.722,0.49,0.0,0.121,-10.963,0.127,125.099,4,2
505,Alright (feat. KIDDO),Alright (feat. KIDDO),Alle Farben,2021-09-17,169000,70,0.593,0.0453,0.593,0.804,0.0,0.367,-7.217,0.0707,121.97,4,2
506,Burning Down,Burning Down,SENSE,2020-05-22,210594,45,0.75,0.0225,0.75,0.476,0.33,0.101,-9.351,0.0684,121.982,4,2
507,Feel Love,Feel Love,Luke Bergs,2021-07-02,194756,38,0.749,0.0185,0.749,0.706,0.489,0.0604,-7.375,0.0319,122.004,4,2
508,If The World Was Ending,If The World Was Ending,Acn8,2021-01-15,170487,38,0.626,0.0412,0.626,0.431,1.26e-05,0.476,-10.477,0.0542,100.012,4,2
509,Moth To A Flame (with The Weeknd),Moth To A Flame,Swedish House Mafia,2021-10-22,234000,92,0.542,0.00279,0.542,0.659,0.0,0.105,-7.289,0.0389,120.122,4,2
510,Money On My Mind,Money On My Mind,HVME,2021-10-29,126763,58,0.824,0.169,0.824,0.819,0.000642,0.143,-4.658,0.0529,122.017,4,2
511,Somebody You Like,BREATHE,Felix Jaehn,2021-10-01,152744,61,0.682,0.217,0.682,0.822,0.00148,0.12,-4.422,0.0399,120.02,4,2
512,Soulful,Soulful,Luke Bergs,2021-05-14,208783,40,0.768,0.0142,0.768,0.748,0.0215,0.0917,-6.236,0.0386,122.978,4,2
513,Can't Love Myself (feat. Mishaal & LPW),Can't Love Myself (feat. Mishaal & LPW),HUGEL,2020-12-04,156659,50,0.811,0.0706,0.811,0.761,2.01e-05,0.136,-5.281,0.0605,117.983,4,2
514,Walking On Sunshine,Walking On Sunshine,Luke Bergs,2021-01-29,204883,0,0.641,0.328,0.641,0.788,0.0542,0.178,-8.426,0.0382,123.019,4,2
515,My Way,My Way,Cassette,2021-05-07,201798,57,0.855,0.117,0.855,0.667,1.5e-05,0.361,-5.412,0.0344,112.991,4,2
516,I Don't Wanna Talk (I Just Wanna Dance),I Don't Wanna Talk (I Just Wanna Dance),Glass Animals,2021-09-10,195190,70,0.703,0.0156,0.703,0.624,5.53e-05,0.299,-6.228,0.0364,131.966,4,2
517,Closer (feat. Lilly Ahlberg),Closer (feat. Lilly Ahlberg),Sonny Fodera,2021-04-30,169901,61,0.7,0.449,0.7,0.782,0.0,0.143,-4.631,0.0542,124.969,4,2
518,Across The Sea,Across The Sea,Acn8,2021-01-22,158829,37,0.616,0.00593,0.616,0.513,1.09e-05,0.336,-11.283,0.223,101.808,4,2
519,Everything I Do,Everything I Do,Lost Prince,2021-10-01,190220,47,0.696,0.00393,0.696,0.887,0.00266,0.0483,-4.807,0.0425,124.007,4,2
520,Dive,Dive,Hot Shade,2019-12-20,164490,54,0.654,0.00515,0.654,0.787,0.0,0.144,-4.999,0.0502,123.978,4,2
521,DANCE,DANCE,CLMD,2019-10-18,174448,66,0.766,0.0263,0.766,0.548,1.81e-06,0.21,-7.834,0.0373,122.012,4,2
522,Daybreak,Daybreak,Luke Bergs,2020-12-18,185430,39,0.697,0.137,0.697,0.81,0.864,0.115,-6.37,0.0412,123.026,4,2
523,Ani Kuni,Ani Kuni,Polo & Pan,2021-05-07,276386,64,0.661,0.198,0.661,0.623,0.602,0.0753,-6.157,0.0292,121.002,4,2
524,Love Songs,Love Songs,Mark Mendy,2021-06-18,170731,62,0.709,0.0315,0.709,0.739,0.0,0.0381,-5.59,0.0569,123.007,4,2
525,By Your Side (feat. Tom Grennan),By Your Side (feat. Tom Grennan),Calvin Harris,2021-06-04,189671,80,0.733,0.0514,0.733,0.96,0.00199,0.287,-3.597,0.0295,124.01,4,2
526,Chill,Chill,Luke Bergs,2021-01-01,145166,38,0.721,0.0415,0.721,0.801,0.894,0.098,-6.838,0.0333,124.001,4,2
527,Love Me Better,Love Me Better,Sugar Jesus,2020-11-27,186168,38,0.701,0.00645,0.701,0.829,0.00133,0.3,-5.751,0.045,106.991,4,2
528,My Heart Goes (La Di Da) (feat. Topic),My Heart Goes (La Di Da) (feat. Topic),Becky Hill,2021-08-24,148960,81,0.695,0.0185,0.695,0.781,3.12e-05,0.295,-5.578,0.0452,124.04,4,2
529,Hurricane,Hurricane,Ofenbach,2021-09-17,147139,76,0.56,0.225,0.56,0.851,2.9e-06,0.177,-2.851,0.0486,125.947,4,2
530,Supergirl - Radio Edit,Supergirl (Radio Edit),Anna Naklab,2015-03-25,212826,59,0.613,0.0777,0.613,0.742,0.000674,0.0862,-6.113,0.0338,122.017,4,2
531,Weekend Vibe - Alle Farben Remix,Weekend Vibe (Alle Farben Remix),Jubël,2021-03-12,159876,55,0.71,0.0364,0.71,0.741,3.04e-05,0.0286,-7.306,0.0447,124.986,4,2
532,Not Ok - Frank Walker Remix,Not Ok (Frank Walker Remix),Kygo,2019-07-05,183934,59,0.679,0.0337,0.679,0.866,0.0,0.0688,-3.754,0.0566,121.927,4,2
533,Unconditional,Unconditional,Dillon Francis,2021-06-04,135507,49,0.724,0.083,0.724,0.884,1.3e-06,0.069,-3.469,0.0494,124.04,4,2
534,Tu Tu Tu (That's Why We),Tu Tu Tu (That's Why We),Galantis,2020-09-25,116297,56,0.885,0.104,0.885,0.725,0.585,0.0738,-6.52,0.0631,120.0,4,2
535,Leave Before You Do,Leave Before You Do,Piece Wise,2021-08-20,127490,57,0.631,0.46,0.631,0.452,0.000524,0.308,-9.796,0.0696,99.996,4,2
536,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton,2021-01-15,169153,87,0.824,0.0076,0.824,0.862,0.000132,0.303,-3.424,0.126,122.98,4,2
537,Heat Waves,Heat Waves,Glass Animals,2020-06-29,238805,88,0.761,0.44,0.761,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4,2
538,Wasted Love (feat. Lagique),Wasted Love (feat. Lagique),Ofenbach,2021-01-08,139563,81,0.734,0.0821,0.734,0.855,4.73e-06,0.0901,-4.578,0.135,121.955,4,2
539,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),DJ Snake,2021-03-04,168648,70,0.723,0.0206,0.723,0.646,0.352,0.0994,-7.973,0.102,110.971,4,2
540,Nobody's Love,Nobody's Love,Deerock,2021-08-13,151749,39,0.504,0.178,0.504,0.74,0.0,0.344,-5.031,0.085,124.032,4,2
541,Titans,Titans,Major Lazer,2021-03-25,199168,49,0.723,0.101,0.723,0.86,0.000202,0.143,-4.892,0.0463,93.985,4,2
542,Woke up in Bangkok,Woke up in Bangkok,Deepend,2018-05-18,169105,64,0.776,0.204,0.776,0.692,0.00114,0.165,-6.426,0.039,120.0,4,2
543,ily (i love you baby) (Topic Remix) [feat. Emilee],ily (i love you baby) (Topic Remix) [feat. Emilee],Surf Mesa,2020-05-29,156960,63,0.797,0.000679,0.797,0.791,0.00751,0.0678,-4.198,0.0432,126.004,4,2
544,I Like Me Better,I met you when I was 18. (the playlist),Lauv,2018-05-31,197436,83,0.752,0.535,0.752,0.505,2.55e-06,0.104,-7.621,0.253,91.97,4,2
545,Little Hollywood,Sticker on My Suitcase,Alle Farben,2019-06-14,183253,57,0.756,0.462,0.756,0.713,0.000477,0.0487,-6.012,0.0376,121.998,4,2
546,Higher (feat. iann dior),Higher (feat. iann dior),Clean Bandit,2021-01-29,203953,70,0.716,0.336,0.716,0.736,1.4e-05,0.137,-5.18,0.0363,104.018,4,2
547,Only Love,Only Love,Deepend,2018-11-16,172222,55,0.647,0.0658,0.647,0.81,0.00236,0.237,-5.804,0.0521,108.011,4,2
548,Fresh Island,Fresh Island,Lichu,2021-04-19,121160,35,0.731,0.377,0.731,0.593,0.000366,0.821,-9.462,0.057,105.005,4,2
549,Let It Be Me (feat. Ava Max),7,David Guetta,2018-09-14,172933,65,0.743,0.128,0.743,0.529,0.0,0.181,-6.187,0.0505,102.048,4,2
550,What's Love Got to Do with It,What's Love Got to Do with It,Kygo,2020-07-17,208156,73,0.75,0.275,0.75,0.664,0.0,0.0632,-5.908,0.154,105.023,4,2
551,Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),Alesso,2020-04-08,220140,73,0.587,0.0561,0.587,0.648,0.0,0.115,-6.927,0.0439,144.028,4,2
552,Bliss,Bliss,Lichu,2021-04-19,147332,34,0.806,0.435,0.806,0.618,0.825,0.217,-10.214,0.0589,101.026,4,2
553,In the End,In the End,Michel Dj,2021-06-09,161904,43,0.766,0.0962,0.766,0.889,0.000396,0.481,-2.752,0.0429,125.988,4,2
554,Waves,Waves,Lichu,2021-04-19,134412,34,0.696,0.442,0.696,0.604,0.366,0.0955,-11.179,0.0399,100.028,4,2
555,Sand,Sand,Michel Dj,2020-12-21,154434,39,0.677,0.00613,0.677,0.717,0.723,0.312,-5.572,0.0282,114.982,4,2
556,Feel So Close - Radio Edit,18 Months,Calvin Harris,2012-10-29,206413,80,0.707,0.000972,0.707,0.924,0.00703,0.204,-2.842,0.031,127.937,4,2
557,Summer,Motion,Calvin Harris,2014-10-31,222533,81,0.596,0.0211,0.596,0.856,0.0178,0.141,-3.556,0.0346,127.949,4,2
558,Die Young,Warrior (Expanded Edition),Kesha,2012-11-30,211920,80,0.711,0.00498,0.711,0.7,0.000125,0.215,-4.805,0.046,128.001,4,2
559,Troublemaker (feat. Flo Rida),Right Place Right Time (Expanded Edition),Olly Murs,2012-11-26,185586,75,0.762,0.015,0.762,0.863,0.0,0.125,-3.689,0.0561,106.012,4,2
560,Waiting For Love,Stories,Avicii,2015-10-02,230613,80,0.579,0.31,0.579,0.736,0.0,0.198,-3.863,0.0527,127.999,4,2
561,Trumpets,Tattoos,Jason Derulo,2013-09-10,217306,67,0.627,0.563,0.627,0.703,0.0,0.0962,-4.884,0.236,81.897,4,2
562,Pompeii,Bad Blood,Bastille,2013-01-01,214147,76,0.679,0.0755,0.679,0.715,0.0,0.271,-6.383,0.0407,127.435,4,2
563,Team,Pure Heroine (Extended),Lorde,2013-01-01,193058,71,0.69,0.167,0.69,0.578,0.0,0.305,-7.436,0.0929,99.961,4,2
564,Don't You Worry Child - Radio Edit,Don't You Worry Child,Swedish House Mafia,2012-09-14,212862,79,0.612,0.112,0.612,0.84,0.0,0.116,-3.145,0.0509,129.042,4,2
565,Latch,Settle (Deluxe Version),Disclosure,2013-06-03,255631,61,0.499,0.016,0.499,0.733,0.000135,0.0897,-5.449,0.174,121.984,4,2
566,Outside (feat. Ellie Goulding),Motion,Calvin Harris,2014-10-31,227266,78,0.646,0.213,0.646,0.823,0.0,0.322,-4.123,0.0394,128.035,4,2
567,Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,2010-08-24,230733,71,0.652,0.00125,0.652,0.812,3.01e-05,0.667,-3.797,0.0409,126.023,4,2
568,Without You (feat. Usher),Nothing but the Beat (Ultimate Edition),David Guetta,2012-12-07,208133,70,0.608,0.227,0.608,0.614,4.06e-06,0.157,-3.727,0.0285,127.884,4,2
569,For The Night (feat. Lil Baby & DaBaby),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,190476,83,0.823,0.114,0.823,0.586,0.0,0.193,-6.606,0.2,125.971,4,2
570,Demons,Demons,JANFRY,2020-10-02,145841,6,0.729,0.144,0.729,0.589,1.26e-05,0.081,-8.278,0.194,125.972,4,2
571,What You Know Bout Love,Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,160000,84,0.709,0.65,0.709,0.548,1.59e-06,0.133,-8.493,0.353,83.995,4,2
572,overwhelmed,Overwhelmed,Royal & the Serpent,2020-06-26,159293,72,0.804,0.308,0.804,0.323,0.0,0.15,-11.127,0.305,87.019,4,2
573,Some Say - Felix Jaehn Remix,Some Say (Felix Jaehn Remix),Nea,2020-01-10,186878,75,0.682,0.406,0.682,0.7,0.0,0.174,-5.591,0.0397,120.03,4,2
574,"Lemonade (feat. Gunna, Don Toliver & NAV)",B4 The Storm,Internet Money,2020-08-28,195428,79,0.8,0.25,0.8,0.658,0.0,0.111,-6.142,0.079,140.042,4,2
575,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,Gym Class Heroes,2011-11-11,210960,82,0.646,0.0319,0.646,0.795,0.0,0.267,-3.293,0.0976,89.99,4,2
576,Am I Wrong,Black Star Elephant,Nico & Vinz,2014,245866,77,0.729,0.175,0.729,0.675,1.58e-06,0.55,-6.003,0.0312,119.968,4,2
577,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,204160,80,0.581,0.0295,0.581,0.963,0.0,0.139,-4.087,0.0981,129.992,4,2
578,Good Time,The Midsummer Station,Owl City,2012-01-01,205933,78,0.56,0.0239,0.56,0.872,6.98e-06,0.371,-4.269,0.14,126.05,4,2
579,Campus,Vampire Weekend,Vampire Weekend,2008-01-27,176466,66,0.639,0.22,0.639,0.704,0.0872,0.0849,-5.818,0.0659,162.983,4,2
580,Memories (feat. Kid Cudi),Memories (feat. Kid Cudi),David Guetta,2010-02-12,210840,68,0.546,0.00158,0.546,0.898,6.43e-06,0.229,-3.938,0.232,130.002,4,2
581,Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,240400,89,0.612,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.0336,124.053,4,2
582,Classic,MKTO,MKTO,2012,175426,49,0.72,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4,2
583,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,2020-05-08,156960,66,0.798,0.0247,0.798,0.828,2.55e-06,0.121,-5.36,0.193,124.962,4,2
584,Tick Tock (feat. 24kGoldn),Tick Tock (feat. 24kGoldn),Clean Bandit,2020-08-21,178373,77,0.779,0.369,0.779,0.705,7.91e-06,0.124,-3.895,0.0344,101.022,4,2
585,Someone To You,Empires On Fire,BANNERS,2017-11-03,219800,75,0.468,0.00568,0.468,0.936,0.0,0.24,-3.683,0.0455,75.05,4,2
586,Jenny,Studio Killers,Studio Killers,2013-06-14,216790,1,0.662,0.00299,0.662,0.805,0.0178,0.237,-5.683,0.033,133.935,4,2
587,Firestone,Cloud Nine,Kygo,2016-05-13,271640,77,0.704,0.393,0.704,0.634,3.17e-05,0.0952,-7.374,0.0428,113.927,4,2
588,Backyard Boy,BeVerly Hills BoYfRiEnd,Claire Rosinkranz,2020-08-14,129240,63,0.817,0.321,0.817,0.634,0.0,0.0735,-7.246,0.162,138.015,4,2
589,Shut Up And Dance With Me,Get Up And Move,Fun Guns,2015-03-12,204159,58,0.661,0.00834,0.661,0.922,0.0,0.0759,-3.137,0.0346,128.004,4,2
590,Skin,Human (Deluxe),Rag'n'Bone Man,2017-02-10,239626,68,0.564,0.265,0.564,0.745,0.0,0.147,-7.733,0.31,170.661,4,2
591,Human,Human (Deluxe),Rag'n'Bone Man,2017-02-10,200186,77,0.602,0.393,0.602,0.707,0.0,0.165,-4.097,0.302,75.087,4,2
592,Waves,Waves,Dean Lewis,2016-09-30,241292,0,0.518,0.163,0.518,0.776,0.0,0.0884,-5.791,0.0444,156.894,4,2
593,Night Changes,FOUR (Deluxe),One Direction,2014-11-17,226600,82,0.672,0.859,0.672,0.52,0.0,0.115,-7.747,0.0353,120.001,4,2
594,Often,Beauty Behind The Madness,The Weeknd,2015-08-28,249040,78,0.572,0.222,0.572,0.631,0.0,0.135,-9.836,0.0476,134.078,4,2
595,we fell in love in october,we fell in love in october / forget her,girl in red,2018-11-21,184153,85,0.566,0.113,0.566,0.366,0.181,0.155,-12.808,0.028,129.959,4,2
596,Maniac,Kid Krow,Conan Gray,2020-03-20,185773,82,0.628,0.00162,0.628,0.639,0.0,0.354,-5.46,0.0435,108.045,4,2
597,I.F.L.Y.,Soul Searching,Bazzi,2019-08-09,165714,77,0.812,0.379,0.812,0.519,0.0,0.13,-4.823,0.0385,104.954,4,2
598,Fake,Fake,The Tech Thieves,2018-08-03,141176,69,0.661,0.393,0.661,0.432,0.00158,0.096,-7.078,0.0362,169.978,4,2
599,Gimme Love,Gimme Love,Joji,2020-04-16,214557,68,0.482,0.696,0.482,0.631,0.0242,0.209,-6.917,0.0986,126.576,3,2
600,dead girl in the pool.,dead girl in the pool.,girl in red,2019-05-08,186642,66,0.689,0.218,0.689,0.662,3.25e-05,0.395,-6.732,0.0612,129.957,4,2
601,Fantasy,Summer Is Like a Dream,khai dreams,2017-08-26,170666,62,0.35,0.712,0.35,0.429,0.0,0.307,-13.14,0.131,169.901,4,2
602,Honeypie,Honeypie,JAWNY,2019-04-25,135521,1,0.743,0.0713,0.743,0.683,0.0,0.15,-4.606,0.201,115.033,4,2
603,Mona Lisa,Mona Lisa,Valntn,2019-07-10,157019,58,0.886,0.0493,0.886,0.59,0.0,0.28,-5.14,0.0515,119.934,4,2
604,The Hills,Beauty Behind The Madness,The Weeknd,2015-08-28,242253,85,0.585,0.0671,0.585,0.564,0.0,0.135,-7.063,0.0515,113.003,4,2
605,Just the Two of Us (feat. Bill Withers),Anthology,"Grover Washington, Jr.",1985,438493,79,0.749,0.41,0.749,0.497,0.0499,0.0504,-12.609,0.105,95.818,4,2
606,Drugs,Drugs,UPSAHL,2019-01-18,155866,72,0.883,0.35,0.883,0.415,0.0,0.063,-8.571,0.174,76.986,4,2
607,Therefore I Am,Therefore I Am,Billie Eilish,2020-11-12,174321,79,0.889,0.218,0.889,0.34,0.13,0.055,-7.773,0.0697,94.009,4,2
608,Dancing in My Room,Dancing in My Room,347aidan,2020-10-26,180121,0,0.979,0.658,0.979,0.41,3.42e-05,0.205,-11.056,0.112,119.971,4,2
609,Space Girl,Space Girl,Frances Forever,2020-03-27,231428,0,0.67,0.319,0.67,0.398,0.000113,0.38,-9.14,0.0306,125.983,4,2
610,Home,Up from Below,Edward Sharpe & The Magnetic Zeros,2009-07-14,303200,69,0.542,0.292,0.542,0.589,0.000522,0.177,-6.623,0.0318,111.665,4,2
611,Drip Like ME,Year of the Dog,Kenndog,2020-03-01,144091,0,0.954,0.0621,0.954,0.607,0.0,0.104,-8.725,0.214,103.988,4,2
612,Eenie Meenie,Eenie Meenie,Sean Kingston,2010-03-23,201946,76,0.72,0.0543,0.72,0.607,0.0,0.113,-4.168,0.0322,121.223,4,2
613,Promiscuous,Loose,Nelly Furtado,2006-01-01,242293,82,0.808,0.0569,0.808,0.97,6.13e-05,0.154,-6.098,0.0506,114.328,4,2
614,Daisy,Daisy,Ashnikko,2020-07-09,146523,75,0.834,0.235,0.834,0.663,0.0,0.372,-6.143,0.133,121.876,4,2
615,Remember That Night?,Remember That Night?,Sara Kays,2020-11-06,227186,79,0.679,0.585,0.679,0.61,9.51e-05,0.156,-10.936,0.0305,123.978,4,2
616,New Thang,Party Rock Mansion,Redfoo,2016-03-18,226800,60,0.743,0.0156,0.743,0.841,0.0,0.133,-5.189,0.0391,100.003,4,2
617,Only,The Pinkprint (Deluxe),Nicki Minaj,2014-12-15,312026,69,0.573,0.405,0.573,0.495,0.0,0.0969,-7.245,0.592,179.196,3,2
618,No Guidance (feat. Drake),Indigo,Chris Brown,2019-06-28,260640,80,0.696,0.123,0.696,0.454,0.0,0.155,-6.756,0.153,92.928,4,2
619,Smack a Bitch,Smack a Bitch,Rico Nasty,2018-01-17,138352,63,0.703,0.0055,0.703,0.7,0.0,0.115,-2.417,0.221,169.861,4,2
620,Scream & Shout,#willpower,will.i.am,2013-01-01,283400,78,0.772,0.019,0.772,0.685,8.96e-05,0.131,-6.849,0.0696,130.033,4,2
621,Working Bitch,"Hi, It's Me",Ashnikko,2019-07-12,177866,61,0.928,0.0374,0.928,0.392,0.0,0.107,-7.537,0.0563,102.023,4,2
622,Fergalicious,The Dutchess,Fergie,2006-01-01,292373,71,0.906,0.0576,0.906,0.584,0.0,0.128,-7.72,0.316,129.055,4,2
623,Fancy,The New Classic (Deluxe Version),Iggy Azalea,2014-01-01,199938,69,0.912,0.0904,0.912,0.716,0.0,0.0491,-4.141,0.0697,94.981,4,2
624,No Guidance (Remix),No Guidance (Remix),Smvvth,2019-11-02,113606,46,0.671,0.0476,0.671,0.531,0.0,0.359,-8.721,0.287,92.893,4,2
625,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,134239,81,0.707,0.127,0.707,0.955,0.0,0.202,-4.593,0.222,125.989,4,2
626,"thank u, next","thank u, next",Ariana Grande,2019-02-08,207320,82,0.717,0.229,0.717,0.653,0.0,0.101,-5.634,0.0658,106.966,4,2
627,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",Listen (Deluxe),David Guetta,2014-11-24,192560,62,0.596,0.24,0.596,0.73,0.0,0.325,-4.091,0.151,85.979,4,2
628,Daddy Issues,Wiped Out!,The Neighbourhood,2015-10-30,260173,86,0.588,0.0678,0.588,0.521,0.149,0.123,-9.461,0.0329,85.012,4,2
629,Hayloft,O My Heart,Mother Mother,2008-09-23,181680,0,0.527,0.00475,0.527,0.922,0.000162,0.422,-2.666,0.0728,95.975,4,2
630,Pope Is a Rockstar,SALES LP,SALES,2016-04-20,187333,68,0.725,0.85,0.725,0.446,0.243,0.107,-8.958,0.0287,90.024,4,2
631,drivers license,drivers license,Olivia Rodrigo,2021-01-08,242013,43,0.585,0.721,0.585,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,4,2
632,Sweater Weather - Remix,Sweater Weather (Remix),Öwnboss,2020-02-28,249193,61,0.613,0.00529,0.613,0.919,0.000367,0.167,-6.725,0.0672,123.965,4,2
633,All Night - Slowed N Reverb,Married In Vegas (Matoma Remix),The Vamps,2020-08-21,244797,66,0.607,0.00527,0.607,0.678,0.0,0.332,-7.045,0.0335,115.968,4,2
634,This Side of Paradise,Color,Coyote Theory,2020-12-11,242010,78,0.306,0.432,0.306,0.664,7.5e-06,0.135,-6.07,0.0276,158.283,4,2
635,Rude Boy,Rated R,Rihanna,2009-11-20,222920,74,0.563,0.113,0.563,0.75,0.0,0.0788,-4.496,0.127,173.906,4,2
636,Problems,Problems,DeathbyRomy,2019-10-04,188504,63,0.761,0.226,0.761,0.554,0.000232,0.181,-4.583,0.0432,145.015,4,2
637,you broke me first,you broke me first,Tate McRae,2020-04-17,169265,86,0.667,0.785,0.667,0.373,0.0,0.0906,-9.389,0.05,124.148,4,2
638,Falling Asleep At The Wheel,Falling Asleep At The Wheel,Holly Humberstone,2020-03-19,203247,66,0.662,0.736,0.662,0.626,0.0,0.27,-8.3,0.221,121.828,4,2
639,Are You With Me - Radio Edit,Are You With Me (Radio Edit),Lost Frequencies,2015-01-26,138842,45,0.776,0.466,0.776,0.574,7.83e-05,0.131,-9.882,0.0317,121.03,4,2
640,Tongue Tied,Never Trust a Happy Song,Grouplove,2011-09-02,218013,80,0.56,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,4,2
641,Drive By,California 37,Train,2012-04-17,195973,77,0.765,0.00107,0.765,0.837,1.06e-05,0.0801,-3.113,0.032,122.028,4,2
642,Ophelia,Cleopatra,The Lumineers,2016-04-08,160097,79,0.664,0.613,0.664,0.573,0.000363,0.0857,-6.519,0.0277,76.023,4,2
643,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),Pitbull,2011-06-17,252306,81,0.671,0.191,0.671,0.939,0.0,0.298,-3.206,0.161,129.024,4,2
644,Suga Suga,Tha Smokin' Nephew,Baby Bash,2003-01-01,239026,75,0.662,0.688,0.662,0.748,8.43e-06,0.0841,-3.041,0.268,82.331,4,2
645,This Town,Flicker (Deluxe),Niall Horan,2017-10-20,232852,79,0.677,0.712,0.677,0.401,0.0,0.116,-8.467,0.0308,111.825,4,2
646,Can't Feel My Face,Beauty Behind The Madness,The Weeknd,2015-08-28,213520,80,0.705,0.113,0.705,0.769,0.0,0.105,-5.526,0.0425,107.949,4,2
647,When You Love Someone,Chapters,James TW,2019-04-26,216560,78,0.681,0.263,0.681,0.453,0.0,0.0543,-6.09,0.0278,125.772,4,2
648,Ava,We Fam Econo,Famy,2014-09-08,238240,61,0.432,0.0514,0.432,0.771,0.0174,0.12,-6.37,0.0383,155.988,4,2
649,Cooler Than Me,Cooler Than Me,Ethan Fields,2020-08-15,155294,13,0.578,0.00218,0.578,0.849,0.0,0.389,-4.614,0.0595,136.021,4,2
650,Burning Pile,O My Heart,Mother Mother,2008-09-23,262173,78,0.516,0.0633,0.516,0.755,0.00103,0.107,-3.724,0.0383,140.099,4,2
651,Summer on You,Summer on You,Sam Feldt,2016-06-10,160008,0,0.731,0.0295,0.731,0.727,4.56e-06,0.171,-5.608,0.0356,120.968,4,2
652,I Lived,Native,OneRepublic,2013-01-01,234546,71,0.593,0.0683,0.593,0.851,0.0,0.271,-5.456,0.0446,119.987,4,2
653,Do I Wanna Know?,AM,Arctic Monkeys,2013-09-09,272394,84,0.548,0.186,0.548,0.532,0.000263,0.217,-7.596,0.0323,85.03,4,2
654,Every time we touch,Everytime We Touch (Premium Edition),Cascada,2009-02-27,197124,0,0.633,0.00281,0.633,0.976,1.29e-05,0.382,-5.362,0.0519,142.027,4,2
655,Stole the Show,Cloud Nine,Kygo,2016-05-13,223186,74,0.64,0.271,0.64,0.635,0.0,0.319,-7.565,0.226,100.034,4,2
656,Party In The U.S.A.,The Time Of Our Lives (International Version),Miley Cyrus,2009-01-01,202066,79,0.652,0.00112,0.652,0.698,0.000115,0.0886,-4.667,0.042,96.021,4,2
657,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,2016-05-06,236001,77,0.666,0.0123,0.666,0.83,0.0,0.191,-5.715,0.0751,113.03,4,2
658,Shake It Off,1989 (Deluxe),Taylor Swift,2014-01-01,219200,80,0.647,0.0647,0.647,0.8,0.0,0.334,-5.384,0.165,160.078,4,2
659,Happier,Happier,Marshmello,2018-08-17,214289,83,0.687,0.191,0.687,0.792,0.0,0.167,-2.749,0.0452,100.015,4,2
660,They Don't Know,TROLLS (Original Motion Picture Soundtrack),Trolls,2016-09-23,197253,59,0.671,0.00388,0.671,0.71,1.58e-06,0.14,-6.749,0.276,98.074,4,2
661,Better When I'm Dancin',Better When I'm Dancin',Meghan Trainor,2015-10-14,176266,75,0.756,0.53,0.756,0.789,0.000711,0.157,-7.002,0.0324,127.987,4,2
662,Blinding Lights,Blinding Lights,Jacob Tillberg,2021-08-27,187775,52,0.523,0.226,0.523,0.748,0.0,0.27,-2.165,0.0395,84.954,4,2
